PUMA,Total number of jobs,Number of jobs for workers age 29 or younger,Number of jobs for workers age 30 to 54,Number of jobs for workers age 55 or older,Number of jobs with earnings $1250/month or less,Number of jobs with earnings $1251/month to $3333/month,Number of jobs with earnings greater than $3333/month,"Number of jobs in NAICS sector 11 (Agriculture, Forestry, Fishing and Hunting)","Number of jobs in NAICS sector 21 (Mining, Quarrying, and Oil and Gas Extraction)",Number of jobs in NAICS sector 22 (Utilities),Number of jobs in NAICS sector 23 (Construction),Number of jobs in NAICS sector 31-33 (Manufacturing),Number of jobs in NAICS sector 42 (Wholesale Trade),Number of jobs in NAICS sector 44-45 (Retail Trade),Number of jobs in NAICS sector 48-49 (Transportation and Warehousing),Number of jobs in NAICS sector 51 (Information),Number of jobs in NAICS sector 52 (Finance and Insurance),Number of jobs in NAICS sector 53 (Real Estate and Rental and Leasing),"Number of jobs in NAICS sector 54 (Professional, Scientific, and Technical Services)",Number of jobs in NAICS sector 55 (Management of Companies and Enterprises),Number of jobs in NAICS sector 56 (Administrative and Support and Waste Management and Remediation Services),Number of jobs in NAICS sector 61 (Educational Services),Number of jobs in NAICS sector 62 (Health Care and Social Assistance),"Number of jobs in NAICS sector 71 (Arts, Entertainment, and Recreation)",Number of jobs in NAICS sector 72 (Accommodation and Food Services),Number of jobs in NAICS sector 81 (Other Services [except Public Administration]),Number of jobs in NAICS sector 92 (Public Administration),Number of jobs for workers with Educational Attainment: Less than high school,"Number of jobs for workers with Educational Attainment: High school or equivalent, no college",Number of jobs for workers with Educational Attainment: Some college or Associate degree,Number of jobs for workers with Educational Attainment: Bachelor's degree or advanced degree,Proportion of jobs for ages 29 and younger,Proportion of jobs for ages 30 to 54,Proportion of jobs for ages 55 and older,Proportion of jobs paying 1250 a month or less,Proportion of jobs paying 1251 to 3333 a month or less,Proportion of jobs paying more than 3333 a month,Proportion of agriculture jobs,Proportion of extraction jobs,Proportion of utilities jobs,Proportion of construction jobs,Proportion of manufacturing jobs,Proportion of wholesale trade jobs,Proportion of retail trade jobs,Proportion of transportation jobs,Proportion of information jobs,Proportion of finance jobs,Proportion of real estate jobs,Proportion of professional jobs,Proportion of management jobs,Proportion of support/administrative jobs,Proportion of educational jobs,Proportion of health jobs,Proportion of entertainment jobs,Proportion of hospitality jobs,Proportion of other services jobs,Proportion of public administration jobs,Proportion of jobs with less than high school education,"Proportion of jobs with high school education, no college",Proportion of jobs with some college or associate degree,Proportion of jobs with bachelor's degree or advanced degree
5151045,69395,15454,35610,18331,17984,27034,24377,420,63,278,3950,9796,2848,8344,2561,862,2226,656,3999,1364,4912,8028,8259,1083,5259,2193,2294,6291,17003,17470,13177,0.22269615966568196,0.5131493623459903,0.2641544779883277,0.25915411773182506,0.3895669716838389,0.351278910584336,0.0060523092441818575,0.0009078463866272786,0.004006052309244182,0.05692052741551985,0.14116290799048922,0.04104042077959507,0.12023921031774623,0.03690467612940414,0.012421644210678004,0.03207723899416384,0.009453130629007853,0.0576266301606744,0.01965559478348584,0.07078319763671734,0.11568556812450465,0.11901433820880467,0.015606311693926076,0.07578355789321997,0.031601700410692414,0.0330571366813171,0.11662742626202703,0.3152147716950001,0.3238723790808476,0.2442854229621253
5151080,62863,14223,31873,16767,16315,23650,22898,413,48,473,3847,9195,1781,7580,3390,734,1036,571,1832,1154,2127,6993,9638,655,6902,2062,2432,5772,16176,15524,11168,0.22625391724862,0.5070232092009608,0.2667228735504192,0.2595326344590618,0.3762149436075275,0.36425242193341073,0.006569842355598683,0.0007635652132414934,0.007524298872150549,0.06119657031958386,0.14627046116157358,0.028331450932981245,0.12057967325771916,0.05392679318518047,0.01167618471915117,0.0164802825191289,0.009083244515851931,0.02914273897205033,0.018357380335014238,0.03383548351176368,0.11124190700412007,0.15331753177544818,0.010419483639024545,0.10979431462068308,0.03280148895216582,0.038687304137569,0.11866776315789473,0.3325657894736842,0.3191611842105263,0.22960526315789473
5151084,59692,13882,31563,14247,13859,21117,24716,357,122,186,3110,8362,1871,7741,2699,571,2304,571,2148,1501,2870,6193,9132,743,5138,1597,2476,5393,14399,14166,11852,0.23256047711586142,0.5287643235274408,0.2386751993566977,0.23217516585137038,0.3537659987938082,0.4140588353548214,0.0059807009314481,0.002043824968169939,0.003115995443275481,0.052100784024659924,0.14008577363800845,0.03134423373316357,0.12968236949675,0.04521543925484152,0.009565770957582256,0.0385981371037995,0.009565770957582256,0.035984721570729745,0.025145748173959658,0.04808014474301414,0.1037492461301347,0.15298532466662199,0.0124472291094284,0.08607518595456677,0.026754003886617972,0.041479595255645645,0.11772538746998472,0.3143200174634359,0.3092337917485265,0.2587208033180528
5151085,31030,7256,15982,7792,8091,12470,10469,204,16,171,1727,5358,450,3672,1555,364,607,174,871,377,1579,3725,3557,864,3053,1194,1512,3243,8085,7241,5205,0.2338382210763777,0.5150499516596841,0.2511118272639381,0.2607476635514019,0.40186915887850466,0.33738317757009345,0.006574282951981953,0.0005156300354495649,0.005510796003867225,0.055655816951337415,0.17267160812117305,0.014502094747019014,0.11833709313567516,0.05011279407025459,0.011730583306477603,0.01956171446986787,0.005607476635514018,0.02806961005478569,0.012149532710280374,0.05088623912342894,0.12004511762810184,0.11463100225588141,0.027844021914276505,0.09838865613922011,0.038478891395423785,0.04872703834998389,0.13640952300832843,0.3400773954740473,0.3045764280306217,0.2189366534870026
5151087,52424,11996,26985,13443,13206,18737,20481,1448,159,263,4881,3954,1485,6963,689,690,942,714,3244,250,1900,7068,6065,900,4885,2894,3030,5087,11720,12479,11142,0.22882649168319855,0.5147451548908897,0.2564283534259118,0.2519075232717839,0.3574126354341523,0.3906798412940638,0.0276209369754311,0.003032962002136426,0.005016786204791699,0.09310621089577292,0.07542347016633603,0.028326720585991148,0.13282084541431405,0.01314283534259118,0.013161910575309018,0.017968869220204485,0.013619716160537159,0.061880054936670224,0.004768808179459789,0.0362429421638944,0.13482374484968718,0.11569128643369449,0.01716770944605524,0.09318251182664429,0.05520372348542652,0.05779795513505265,0.1258286336202632,0.2898980904323736,0.3086722073810231,0.27560106856634015
5151089,33373,7247,17435,8691,8018,12055,13300,822,55,1308,2611,2481,919,2785,1431,115,590,596,1206,1502,2253,3377,4547,739,2870,1186,1980,3027,7460,8027,7612,0.21715158960836606,0.5224283103107302,0.2604201000809037,0.24025409762382766,0.3612201480238516,0.39852575435232074,0.024630689479519373,0.0016480388337877926,0.039193359901716955,0.07823689809127139,0.07434153357504569,0.027537230695472387,0.08345069367452732,0.04287897402091511,0.0034458993797381117,0.017678962035178138,0.01785874808977317,0.03613699697360141,0.04500644233362299,0.06750966350043448,0.10118958439457046,0.13624786504060168,0.02214364905762143,0.08599766278129027,0.035537710124951306,0.05932939801636053,0.11586159381459082,0.2855393095001148,0.3072418280639975,0.2913572686212968
5151090,81271,19131,42520,19620,18878,24974,37419,258,74,213,3406,2454,1345,8353,900,1999,1819,1146,6084,851,3867,17140,15024,2085,8966,3901,1386,6336,15381,18300,22123,0.23539762030736672,0.5231878529856898,0.24141452670694344,0.23228457875502947,0.30729288430067303,0.46042253694429747,0.0031745641126601125,0.0009105338927784818,0.0026208610697542787,0.041909168091939314,0.03019527260646479,0.016549568726852138,0.10277958927538729,0.011074060858116672,0.024596719617083585,0.02238190744546025,0.014100970826001894,0.0748606514008687,0.010471139766952542,0.047581548153707964,0.21089933678679973,0.18486298925816097,0.025654907654636957,0.11032225517097119,0.047999901563903484,0.017054053721499676,0.10196330865786933,0.24752172513678788,0.2944962986803991,0.35601866752494365
5151095,31004,7039,15229,8736,8825,12203,9976,272,33,120,2178,3794,1458,4229,525,346,650,358,1453,271,1372,3920,4745,403,2255,1425,1197,2926,7750,7866,5423,0.22703522126177267,0.49119468455683135,0.2817700941813959,0.2846406915236744,0.3935943749193652,0.3217649335569604,0.008773061540446395,0.0010643787898335698,0.003870468326667527,0.07024900012901561,0.1223713069281383,0.04702619016901045,0.13640175461230808,0.01693329892917043,0.011159850341891368,0.020965036769449105,0.011546897174558122,0.0468649206553993,0.008740807637724165,0.04425235453489872,0.1264352986711392,0.15304476841697845,0.012998322797058443,0.07273255063862727,0.04596181137917688,0.038607921558508576,0.12209472146880868,0.32338827456707697,0.3282286668057584,0.22628833715835595
5151096,68826,16510,35150,17166,17778,24978,26070,178,47,305,3657,10958,2335,8370,1439,644,2613,798,3718,1146,3797,5682,11592,658,6887,2140,1862,6176,16379,17079,12682,0.23988027780199342,0.510708162612966,0.24941155958504055,0.2583035480777613,0.36291517740388807,0.37878127451835064,0.0025862319472292447,0.0006828814692122163,0.004431464853398425,0.05313399006189522,0.15921308807718013,0.033926132566181384,0.12161101909162235,0.020907796472263387,0.00935692906750356,0.03796530380960683,0.011594455583645715,0.054020283032574896,0.016650684334408507,0.0551681050765699,0.08255601080986837,0.16842472321506408,0.009560340568971029,0.10006392932903263,0.031092900938598785,0.027053729695173334,0.11805183882559829,0.31307821698906646,0.32645844483523206,0.24241149935010323
5151097,70048,14744,35602,19702,19436,30777,19835,612,28,354,2643,12883,2366,9046,2054,635,1382,559,1823,600,5359,7145,11032,597,5488,2466,2976,7841,18462,18475,10526,0.21048423937871175,0.5082514846962083,0.28126427592507997,0.2774668798538145,0.4393701461854728,0.28316297396071266,0.00873686614892645,0.00039972590223846506,0.005053677478300594,0.03773126998629511,0.18391674280493375,0.0337768387391503,0.1291400182731841,0.029322750114207402,0.00906521242576519,0.01972932846048424,0.007980242119689356,0.026025011420740065,0.008565555047967108,0.07650468250342622,0.10200148469620832,0.15749200548195524,0.008522727272727272,0.07834627683873915,0.03520443124714481,0.042485153037916855,0.1417799797483003,0.33382757124258644,0.33406263561406047,0.1903298133950528
5151105,52646,10824,26359,15463,14890,22340,15416,1515,132,327,2844,5467,1466,6098,2447,458,919,381,1082,483,2802,7527,7987,476,3935,2015,4285,6227,13748,13339,8508,0.2055996656916005,0.5006838126353379,0.29371652167306156,0.28283250389393305,0.42434372981802987,0.2928237662880371,0.02877711507047069,0.0025073129962390303,0.0062112981043194165,0.05402119819169548,0.10384454659423319,0.02784637009459408,0.11583026250807278,0.04648026440755233,0.008699616305132394,0.01745621699654295,0.007237017057326292,0.020552368650989628,0.009174486190783725,0.05322341678380124,0.1429738251719029,0.1517114310678874,0.009041522622801352,0.07474452000151958,0.03827451278349732,0.08139269840063823,0.14889292716751948,0.3287265075797427,0.3189469657118263,0.20343359954091148
5151110,65483,16443,33465,15575,16523,25762,23198,1502,81,137,3620,10304,2638,6537,3901,1090,1070,819,1866,380,2014,10189,7852,854,7562,1459,1608,6785,15066,14394,12795,0.25110333979811555,0.5110486691202297,0.23784799108165477,0.2523250309240566,0.39341508483117754,0.35425988424476584,0.02293725088954385,0.0012369622650153474,0.002092146053174106,0.055281523448834045,0.15735381702121162,0.04028526487790724,0.09982743612846082,0.05957271352870211,0.01664554159094727,0.016340118809461998,0.012507062901821847,0.028495945512575782,0.005803032848220149,0.03075607409556679,0.1555976360276713,0.1199089840111174,0.013041552769421072,0.11548035367958095,0.022280591909350517,0.024555991631415787,0.13835644371941272,0.30721859706362153,0.2935154975530179,0.2609094616639478
5151115,62321,16804,32705,12812,16777,20666,24878,49,40,304,3452,1168,1476,8820,2055,710,4829,682,4686,863,2869,6819,9616,999,7819,2814,2251,5728,11979,14114,13696,0.26963623818616517,0.5247829784502817,0.2055807833635532,0.26920299738450926,0.33160571877858186,0.3991912838369089,0.0007862518252274514,0.0006418382246754705,0.0048779705075335765,0.05539063878949311,0.01874167616052374,0.023683830490524863,0.14152532854094124,0.0329744387927023,0.011392628487989602,0.07748591967394618,0.010943341730716772,0.07519134802073138,0.013847659697373277,0.046035846664848126,0.10941737135155084,0.1542979092119831,0.016029909661269878,0.1254633269684376,0.045153319105919354,0.036119446093612104,0.12584309159215237,0.2631763956324011,0.31008194740426653,0.30089856537118
5151120,47889,12535,24764,10590,13587,16943,17359,340,77,191,2991,1663,2040,8038,1908,578,735,728,4135,745,2223,6218,5404,863,5274,2256,1482,4610,10185,10879,9680,0.26175113282799806,0.5171124892981687,0.22113637787383325,0.28371859926079057,0.35379732297604877,0.36248407776316066,0.007099751508697196,0.0016078849004990707,0.003988389818121072,0.06245693165445092,0.03472613752636305,0.042598509052183174,0.16784647831443547,0.03984213493704191,0.012069577564785232,0.015347992232036584,0.01520182087744576,0.08634550731900854,0.01555680845288062,0.04641984589362902,0.12984192612082107,0.1128442857441166,0.018020839858840235,0.11012967487314415,0.047108939422414335,0.030946563929086013,0.13039542908864626,0.2880862137240482,0.30771624144368387,0.2738021157436217
5151125,47148,9467,23278,14403,13304,20218,13626,1624,15,239,2601,5684,1295,6158,797,625,1154,394,1708,490,1510,5687,6383,780,4834,1973,3197,5692,11900,11784,8305,0.20079324679731908,0.4937218970051752,0.3054848561975057,0.2821752778484771,0.4288198863154323,0.2890048358360906,0.034444727241876645,0.0003181471112242301,0.005069143972172733,0.0551667090862815,0.12055654534656825,0.02746670060235853,0.13060999406125393,0.01690421650971409,0.01325612963434292,0.024476117756850768,0.008356664121489776,0.036226351064732334,0.010392805633324849,0.0320268091965725,0.1206201747688131,0.13538220072961737,0.016543649783659964,0.10252820904386188,0.04184695002969373,0.06780775430559091,0.15105756216660918,0.31580902842281255,0.31273055386003556,0.2204028555505427
5151135,63676,14218,33244,16214,16614,23185,23877,201,160,1632,3539,6315,1787,7749,4390,264,1006,605,1395,214,2279,5951,11460,780,6601,2352,4996,6901,15813,16065,10679,0.22328663860795275,0.5220805326967775,0.2546328286952698,0.2609146303159746,0.364108926440103,0.3749764432439224,0.003156605314404171,0.0025127206482819272,0.025629750612475657,0.055578239839185875,0.09917394308687731,0.028063948740498775,0.12169420189710409,0.06894277278723537,0.00414598906966518,0.015798731076072617,0.009501224951316037,0.021907783152208052,0.003360763867077078,0.035790564733965705,0.09345750361203593,0.17997361643319304,0.012249513160374396,0.10366543124568126,0.03693699352974433,0.07845970224260318,0.13953253265396903,0.31972582797525173,0.32482106029358243,0.2159205790771968
5151145,46805,10633,24505,11667,12401,17843,16561,573,11,392,2542,5972,2175,5425,2419,388,677,377,2356,874,1900,4786,6826,460,4192,1590,2870,5260,11184,11695,8033,0.22717658369832283,0.5235551757290887,0.2492682405725884,0.26495032581989103,0.3812199551329986,0.35382971904711036,0.012242281807499198,0.00023501762632197415,0.008375173592564896,0.05431043691913257,0.1275932058540754,0.046469394295481255,0.11590642025424634,0.05168251255207777,0.008289712637538724,0.014464266638179681,0.00805469501121675,0.050336502510415555,0.018673218673218674,0.0405939536374319,0.10225403268881529,0.14583911975216324,0.009828009828009828,0.08956308086742869,0.03397072962290354,0.06131823523127871,0.14541634413358398,0.30918942828707285,0.32331637730841534,0.2220778502709278
5151154,84951,18998,45697,20256,22318,29000,33633,8,1,323,4534,3518,3330,10342,6038,1239,3813,1600,6047,1367,6696,7489,14654,603,9290,3283,776,8955,18721,21199,17078,0.22363480123836094,0.5379218608374239,0.23844333792421513,0.2627161540181987,0.3413732622335229,0.3959105837482784,9.417193440924768e-05,1.177149180115596e-05,0.0038021918517733753,0.05337194382644112,0.04141210815646667,0.03919906769784935,0.12174076820755494,0.0710762674953797,0.014584878341632235,0.04488469823780768,0.018834386881849536,0.07118221092159009,0.016091629292180196,0.07882190910054031,0.08815670209885698,0.17249944085413946,0.007098209556097045,0.10935715883273887,0.03864580758319502,0.009134677637697026,0.13577850893818325,0.28385365335921037,0.3214258638727579,0.2589419738298485
5151155,77404,15170,42598,19636,16794,25299,35311,1,0,463,2025,3735,879,4835,3858,2155,1590,1429,4610,789,4746,12942,19121,1400,4542,2721,5563,7396,16495,20531,17812,0.1959847036328872,0.5503333161076946,0.2536819802594181,0.21696553149708026,0.3268435739755051,0.4561908945274146,1.291922898041445e-05,0.0,0.00598160301793189,0.02616143868533926,0.04825332024184797,0.011356002273784301,0.06246447212030386,0.04984238540643894,0.02784093845279314,0.020541574078858975,0.018461578213012246,0.05955764559971061,0.010193271665547,0.061314660741046974,0.1672006614645238,0.24702857733450467,0.01808692057258023,0.05867913802904243,0.035153222055707714,0.07186967081804557,0.11884179066105344,0.26504804447729535,0.329900054632516,0.2862101102291352
5151164,55163,14838,28357,11968,16123,20535,18505,3,0,937,2825,1100,1144,8883,1186,412,3253,1623,4867,766,3555,1032,11457,859,8581,2340,340,5239,11390,13439,10257,0.26898464550513934,0.5140583362036147,0.21695701829124595,0.29227924514620307,0.37226039192937294,0.335460362924424,5.4384279317658575e-05,0.0,0.01698602324021536,0.051211863024128494,0.01994090241647481,0.020738538513133804,0.16103185105958703,0.021499918423581024,0.007468774359625111,0.05897068687344778,0.02942189511085329,0.0882294291463481,0.013886119319108823,0.06444537099142542,0.01870819208527455,0.2076935627141381,0.015572031977956239,0.1555571669416094,0.04241973786777369,0.006163551656001305,0.12991940483570985,0.2824550526968382,0.33326720396776194,0.25435833849969003
5151165,53254,14398,27534,11322,15865,19554,17835,0,0,0,2588,291,1502,7540,320,2534,3753,1865,5219,1216,4385,2192,9861,852,6895,2018,223,5079,10531,12700,10546,0.27036466744282117,0.5170315844819169,0.21260374807526194,0.2979118939422391,0.36718368573252713,0.33490442032523376,0.0,0.0,0.0,0.04859728846659406,0.005464378262665715,0.0282044541255117,0.14158560859278177,0.0060089382957148755,0.047583280129192176,0.07047357944943103,0.03502084350471326,0.0980020280166748,0.02283396552371653,0.08234123258346791,0.0411612273256469,0.18516918916888872,0.01599879821234086,0.12947384234048145,0.03789386712735194,0.004187478874826304,0.13071340333539222,0.27102635371628575,0.32684784846613135,0.2714123944821907
5151167,72419,17489,38080,16850,19060,24228,29131,82,0,408,4882,4728,1976,6967,528,1098,2309,951,4309,1393,5165,15136,3776,2316,9725,2170,4500,6819,14753,17446,15912,0.2414973970919234,0.5258288570678965,0.23267374584018005,0.2631905991521562,0.334553086897085,0.4022563139507588,0.0011322995346525083,0.0,0.005633880611441749,0.06741324790455544,0.06528673414435439,0.02728565707894337,0.09620403485273202,0.007290904320689322,0.015161766939615294,0.03188389787210539,0.013131912895787017,0.05950095969289827,0.019235283558182246,0.07132106215219763,0.20900592385976055,0.05214101271765697,0.03198055758847816,0.1342879631036054,0.029964512075560282,0.06213838909678399,0.1241398143091207,0.26857819042417624,0.3176042235572547,0.28967777170944836
5151175,94913,21250,49927,23736,19054,27432,48427,29,3,383,3357,26829,2009,9546,1495,618,1472,1661,6030,2726,5599,6822,12949,1214,7053,2535,2583,9384,22307,24850,17122,0.22388924594101967,0.5260291003339901,0.25008165372499025,0.20075226786636183,0.28902257857195535,0.5102251535616829,0.0003055429709312739,3.1607893544614545e-05,0.00403527440919579,0.03536923287642367,0.28266939196948787,0.021166752710376872,0.10057631725896347,0.015751266949732914,0.006511226070190596,0.01550893976589087,0.017500237059201583,0.06353186602467523,0.028721039267539748,0.05899086531876561,0.07187634992045347,0.13643020450307122,0.012790660921054018,0.07431015772338878,0.02670867004519929,0.02721439634191312,0.12739095611093765,0.3028250274900561,0.3373471077745951,0.23243690862441116
5151186,54634,12496,28381,13757,13950,17311,23373,3,0,334,2115,2329,1035,6684,1700,1282,729,677,5019,397,3328,6608,9091,957,5789,1483,5074,5092,11055,13719,12272,0.22872204121975326,0.5194750521653183,0.25180290661492843,0.2553355053629608,0.31685397371600105,0.42781052092103816,5.4910861368378664e-05,0.0,0.006113409232346158,0.03871215726470696,0.04262913204231797,0.01894424717209064,0.12234139912874767,0.031116154775414576,0.023465241424753817,0.013343339312516016,0.012391551048797453,0.09186587106929751,0.00726653732108211,0.06091444887798807,0.12095032397408208,0.16639821356664347,0.017516564776512793,0.1059596588205147,0.027144269136435188,0.09287257019438445,0.12084104608666761,0.2623522711092126,0.325573116901609,0.2912335659025108
5151206,64106,17127,31166,15813,20457,23143,20506,47,2,327,3435,2303,1550,8369,1627,459,807,1191,4048,1509,3473,7844,7214,5845,10508,1919,1629,6052,13599,14580,12748,0.26716687985523974,0.4861635416341684,0.24666957851059182,0.3191120955916763,0.36101144978629146,0.31987645462203224,0.0007331607025863414,3.119832776963155e-05,0.005100926590334758,0.05358312794434218,0.03592487442673073,0.02417870402146445,0.1305494025520232,0.025379839640595266,0.00716001622313044,0.01258852525504633,0.018578604186815586,0.06314541540573425,0.023539138302187002,0.05417589617196518,0.12235984151249493,0.112532368265061,0.0911771129067482,0.16391601410164416,0.02993479549496147,0.025411037968364896,0.12882351689052554,0.289469763085634,0.3103514336192767,0.27135528640456374
5151215,88541,20709,47459,20373,20331,28665,39545,871,338,104,10248,5939,6866,9861,1990,833,9438,813,3847,3149,4638,6757,7827,3177,5699,2851,3295,8134,19201,21145,19352,0.2338916434194328,0.5360115652635502,0.23009679131701696,0.229622434804215,0.3237483199873505,0.4466292452084345,0.009837250539298178,0.0038174405077873526,0.0011745970793191854,0.11574298912368282,0.06707626975073695,0.07754599564043776,0.11137213268429315,0.022475463344665183,0.009408070837239246,0.10659468494821608,0.009182186783524017,0.0434487977321241,0.03556544425746264,0.052382512056561366,0.07631492754768977,0.08839972442145447,0.035881681932663965,0.06436566110615421,0.03219977185710575,0.03721439784958381,0.11991390494162048,0.28306698903172545,0.3117260290128553,0.2852930770137988
5151224,79256,17183,43420,18653,17908,25559,35789,83,0,493,6047,6555,6829,7753,3178,1589,4410,982,5073,2248,6573,9302,7759,1012,5231,2736,1403,7709,17598,19269,17497,0.21680377510850912,0.547844958110427,0.23535126678106388,0.22595134753204804,0.3224866256182497,0.45156202684970226,0.0010472393257292822,0.0,0.00622034924800646,0.07629706268295144,0.08270667205006561,0.08616382355909963,0.09782224689613404,0.04009791056828505,0.020048955284142526,0.05564247501766428,0.012390229130917533,0.06400777228222469,0.02836378318360755,0.08293378419299485,0.1173665085293227,0.09789795094377712,0.012768749369132937,0.06600131220349248,0.034521045725244774,0.017702129807207024,0.12419248304415768,0.2835049055144749,0.3104248223865449,0.2818777890548225
5151225,122198,29310,66167,26721,28651,36225,57322,3,8,128,2800,594,2636,15441,298,2292,16498,3232,12757,6255,13443,2278,21533,1603,11785,4432,4182,9371,21705,28676,33136,0.23985662613136058,0.5414736738735495,0.21866969999508992,0.2344637391774006,0.2964451136679815,0.4690911471546179,2.4550319972503643e-05,6.546751992667638e-05,0.001047480318826822,0.022913631974336733,0.004860963354555721,0.021571547815839868,0.12636049689847625,0.002438665117268695,0.018756444458992782,0.13501039296878836,0.026448878050377257,0.10439614396307632,0.05118741714267009,0.11000998379678882,0.018641876299121098,0.1762140133226403,0.01311805430530778,0.09644184029198515,0.036269006039378715,0.03422314604167007,0.10088493669795884,0.233668504004823,0.3087158728791663,0.35673068641805183
5151235,163521,34023,88157,41341,32153,47287,84081,20,18,884,7796,6229,4675,8888,3910,2243,7775,2212,12056,10107,9976,18198,28143,3541,12983,5478,18389,13445,31912,40568,43573,0.2080650191718495,0.5391172999186649,0.25281768090948564,0.19662917912683997,0.2891799829991255,0.5141908378740345,0.00012230844967924608,0.00011007760471132149,0.0054060334758226775,0.04767583368497012,0.038092966652601194,0.028589600112523775,0.054353875037456964,0.023911301912292612,0.01371689263152745,0.04754740981280692,0.013527314534524618,0.07372753346664955,0.06180857504540701,0.06100745470000795,0.11128845836314602,0.17210633496615113,0.02165471101571052,0.0793965301092826,0.03350028436714551,0.11245650405758281,0.1038239972818113,0.24642851627052156,0.31327124743239276,0.33647623901527435
5151244,55282,12029,31024,12229,11121,16164,27997,134,50,106,9280,992,2111,4100,855,468,683,558,4161,176,3598,17888,3132,1761,3507,1638,84,6294,9979,11779,15201,0.21759343004956405,0.5611953257841612,0.22121124416627475,0.20116855395969754,0.29239173691255743,0.506439709127745,0.002423935458196158,0.0009044535291776708,0.0019174414818566622,0.16786657501537572,0.01794435801888499,0.03818602800188126,0.07416518939256901,0.015466155348938172,0.008465685033102998,0.012354835208566985,0.010093701385622806,0.07526862269816577,0.0031836764227054014,0.06508447595962519,0.3235772945986035,0.056654969067689305,0.03185485329763757,0.06343837053652183,0.029629897615860497,0.001519481929018487,0.1455159179710078,0.23071232053267982,0.27232793101056574,0.3514438304857467
5151245,47483,11224,25864,10395,10847,14571,22065,12,47,125,5210,2308,1719,7562,697,240,759,601,5342,519,4005,2212,6854,693,4847,1798,1933,5503,8748,10234,11774,0.23637933576227282,0.5447002084956721,0.21892045574205504,0.22843965208600972,0.3068677210791231,0.46469262683486723,0.0002527220268306552,0.000989827938420066,0.0026325211128193247,0.10972347998230945,0.048606869827096014,0.036202430343491354,0.1592569972411179,0.014678937725080556,0.005054440536613103,0.01598466819703894,0.012657161510435314,0.11250342227744667,0.010930227660425836,0.08434597645473117,0.04658509361245077,0.14434639765810922,0.014594697049470336,0.10207863867068213,0.03786618368679317,0.04070930648863804,0.15176921591880638,0.24126423784439727,0.28224716622080037,0.32471938001599604
5151246,50343,15175,25337,9831,15762,17551,17030,15,11,498,2764,782,445,13531,1017,917,993,821,3045,378,1969,780,7559,826,7848,2153,3991,5891,8987,10047,10243,0.3014321752775957,0.5032874481059929,0.19528037661641143,0.31309218759311125,0.34862840911348153,0.3382794032934072,0.00029795602169119836,0.00021850108257354548,0.009892139920147786,0.054903362930298155,0.015533440597501141,0.008839361976838885,0.26877619530024033,0.02020141827066325,0.018215044792721926,0.019724688635957333,0.01630812625389826,0.06048507240331327,0.0075084917466181995,0.03911169378066464,0.015493713127942316,0.15014997119758458,0.016407444927795323,0.155890590548835,0.04276662098007667,0.07927616550463819,0.16751023657870792,0.255544813466788,0.2856858507734304,0.2912590991810737
5151255,93704,17861,54924,20919,14125,21308,58271,4,0,286,2473,1594,1347,7020,3377,1451,2925,1786,17130,1170,6399,5230,6633,1160,9016,10287,14416,8612,15089,18653,33489,0.19061085972850678,0.586143601126953,0.22324553914454026,0.15074063006915392,0.22739690941688723,0.6218624605139589,4.268761205498164e-05,0.0,0.0030521642619311877,0.026391616152992403,0.017011013403910185,0.01437505335951507,0.07491675915649279,0.03603901647741825,0.015484931272944591,0.031215316315205327,0.019060018782549305,0.1828096986254589,0.012486126526082131,0.06828950738495689,0.0558140527618885,0.07078673269017331,0.012379407495944676,0.09621787757192862,0.10978186630239904,0.15384615384615385,0.11355036061337236,0.19895046345740544,0.2459422754901573,0.4415569004390649
5155001,72608,16926,39395,16287,17009,25707,29892,21,60,154,7844,4331,3902,10847,3887,1883,2905,1132,7990,1409,7137,776,7955,639,5809,2711,1216,7731,16569,18472,12910,0.23311480828558837,0.5425710665491406,0.22431412516527105,0.23425793301013662,0.3540518951079771,0.4116901718818863,0.00028922432789775233,0.0008263552225650067,0.002120978404583517,0.10803217276333187,0.059649074482150725,0.05374063464081093,0.14939125165271044,0.05353404583516968,0.02593378140149846,0.04000936535918907,0.015590568532393125,0.11004297047157338,0.019405575143234904,0.09829495372410754,0.010687527545174085,0.10956092992507713,0.00880068312031732,0.08000495813133539,0.03733748347289555,0.016747465843984136,0.1388419956179735,0.2975647426457383,0.33174095758054667,0.23185230415574154
5155002,30184,7735,15281,7168,9523,10657,10004,183,0,86,1625,109,396,5314,522,202,436,223,1514,70,1027,6612,2699,481,4060,1543,3082,2851,6188,7220,6190,0.2562615955473098,0.5062615955473099,0.23747680890538034,0.31549827723297114,0.3530678505168301,0.33143387225019877,0.006062814736284124,0.0,0.002849191624701829,0.05383646965279618,0.003611184733633713,0.013119533527696793,0.17605353829843626,0.01729393055923668,0.006692287304532202,0.014444738934534853,0.007388020143122184,0.05015902464882057,0.002319109461966605,0.03402464882056719,0.2190564537503313,0.08941823482639809,0.01593559501722767,0.1345083487940631,0.05111979856877816,0.10210707659687251,0.12699897545547686,0.2756470221390708,0.32161788943828234,0.27573611296717004
