MIGPUMA,Total number of jobs,Number of jobs for workers age 29 or younger,Number of jobs for workers age 30 to 54,Number of jobs for workers age 55 or older,Number of jobs with earnings $1250/month or less,Number of jobs with earnings $1251/month to $3333/month,Number of jobs with earnings greater than $3333/month,"Number of jobs in NAICS sector 11 (Agriculture, Forestry, Fishing and Hunting)","Number of jobs in NAICS sector 21 (Mining, Quarrying, and Oil and Gas Extraction)",Number of jobs in NAICS sector 22 (Utilities),Number of jobs in NAICS sector 23 (Construction),Number of jobs in NAICS sector 31-33 (Manufacturing),Number of jobs in NAICS sector 42 (Wholesale Trade),Number of jobs in NAICS sector 44-45 (Retail Trade),Number of jobs in NAICS sector 48-49 (Transportation and Warehousing),Number of jobs in NAICS sector 51 (Information),Number of jobs in NAICS sector 52 (Finance and Insurance),Number of jobs in NAICS sector 53 (Real Estate and Rental and Leasing),"Number of jobs in NAICS sector 54 (Professional, Scientific, and Technical Services)",Number of jobs in NAICS sector 55 (Management of Companies and Enterprises),Number of jobs in NAICS sector 56 (Administrative and Support and Waste Management and Remediation Services),Number of jobs in NAICS sector 61 (Educational Services),Number of jobs in NAICS sector 62 (Health Care and Social Assistance),"Number of jobs in NAICS sector 71 (Arts, Entertainment, and Recreation)",Number of jobs in NAICS sector 72 (Accommodation and Food Services),Number of jobs in NAICS sector 81 (Other Services [except Public Administration]),Number of jobs in NAICS sector 92 (Public Administration),Number of jobs for workers with Educational Attainment: Less than high school,"Number of jobs for workers with Educational Attainment: High school or equivalent, no college",Number of jobs for workers with Educational Attainment: Some college or Associate degree,Number of jobs for workers with Educational Attainment: Bachelor's degree or advanced degree,Proportion of jobs for ages 29 and younger,Proportion of jobs for ages 30 to 54,Proportion of jobs for ages 55 and older,Proportion of jobs paying 1250 a month or less,Proportion of jobs paying 1251 to 3333 a month or less,Proportion of jobs paying more than 3333 a month,Proportion of agriculture jobs,Proportion of extraction jobs,Proportion of utilities jobs,Proportion of construction jobs,Proportion of manufacturing jobs,Proportion of wholesale trade jobs,Proportion of retail trade jobs,Proportion of transportation jobs,Proportion of information jobs,Proportion of finance jobs,Proportion of real estate jobs,Proportion of professional jobs,Proportion of management jobs,Proportion of support/administrative jobs,Proportion of educational jobs,Proportion of health jobs,Proportion of entertainment jobs,Proportion of hospitality jobs,Proportion of other services jobs,Proportion of public administration jobs,Proportion of jobs with less than high school education,"Proportion of jobs with high school education, no college",Proportion of jobs with some college or associate degree,Proportion of jobs with bachelor's degree or advanced degree
0500100,128120,34248,69659,24213,24695,47890,55535,696,60,688,5837,12684,7590,11890,10526,1054,3175,1179,9454,20956,5320,8218,11468,1767,10972,2366,2220,13275,27054,29301,24242,0.2673118950983453,0.543701217608492,0.18898688729316265,0.19274898532625664,0.37379019669060254,0.4334608179831408,0.005432407118326569,0.0004683109584764284,0.005369965657196378,0.04555885107711521,0.09900093662191695,0.059241336247268184,0.09280362160474555,0.08215735248204808,0.00822666250390259,0.024781454886044333,0.009202310334061816,0.07379019669060256,0.16356540743053388,0.04152357165157665,0.06414299094598813,0.08950983453012801,0.013791757727130816,0.0856384639400562,0.018467062129253826,0.017327505463627848,0.14141597068348388,0.28820095449122207,0.3121378046701892,0.25824527015510484
0500200,111723,30821,59078,21824,25004,43203,43516,269,4,611,5902,13874,4407,12487,6144,1090,2469,1449,4592,3952,5471,14486,16612,1354,11947,2182,2421,11984,22886,24845,21187,0.27586978509349014,0.5287899537248373,0.19534026118167253,0.22380351404813692,0.38669745710372977,0.3894990288481333,0.0024077405726663265,3.580283379429482e-05,0.005468882862078533,0.052827081263482005,0.12418212901551158,0.039445772132864314,0.11176749639733985,0.05499315270803684,0.009756272208945338,0.022099299159528477,0.012969576541983299,0.04110165319585045,0.03537319978876328,0.048969325922146735,0.12965996258603868,0.14868916874770638,0.012119259239368796,0.10693411383511005,0.019530445834787823,0.021669665153996938,0.1481298360979951,0.2828854663667153,0.3070999480853378,0.26188474944995177
0500300,48160,10581,25257,12322,11543,23218,13399,283,69,463,1998,10852,950,6109,1657,603,1306,485,1055,149,2018,4316,8243,534,4365,896,1809,4930,13164,12326,7159,0.21970514950166112,0.5244393687707641,0.2558554817275748,0.23968023255813953,0.4821013289036545,0.278218438538206,0.00587624584717608,0.0014327242524916945,0.009613787375415283,0.04148671096345515,0.22533222591362126,0.01972591362126246,0.12684800664451829,0.03440614617940199,0.012520764119601329,0.027117940199335548,0.010070598006644518,0.021906146179401995,0.003093853820598007,0.041901993355481726,0.08961794019933556,0.17115863787375415,0.011088039867109635,0.09063538205980066,0.018604651162790697,0.037562292358803984,0.1311902924505708,0.3503020303893132,0.3280023417334149,0.1905053354267011
0500400,38280,8963,20194,9123,9548,17153,11579,429,516,578,1886,5870,793,4531,1144,333,1306,285,510,162,1659,3974,8304,366,3125,687,1822,3342,10272,9784,5919,0.23414315569487984,0.5275339602925809,0.23832288401253918,0.24942528735632183,0.44809299895506793,0.30248171368861027,0.011206896551724138,0.013479623824451411,0.01509926854754441,0.04926854754440961,0.1533437826541275,0.020715778474399163,0.11836468129571578,0.029885057471264367,0.008699059561128526,0.03411703239289446,0.007445141065830721,0.013322884012539185,0.004231974921630094,0.04333855799373041,0.10381400208986416,0.21692789968652038,0.009561128526645767,0.08163531870428423,0.017946708463949843,0.04759665621734587,0.11399529283350956,0.35037691441825564,0.3337312821912201,0.2018965105570147
0500590,119651,31340,63187,25124,31619,47249,40783,2106,116,1009,4983,22284,4698,13300,4420,931,2202,1258,2021,598,10586,11626,19479,1311,10545,2364,3814,11813,29824,28675,17999,0.2619284418851493,0.5280942073196212,0.20997735079522947,0.26426022348329725,0.3948901388204027,0.34084963769630006,0.017601190127955472,0.0009694862558607951,0.008432858897961571,0.04164612080133054,0.18624165280691343,0.039264193362362206,0.1111566138185222,0.03694076940435099,0.007780962967296554,0.018403523581081646,0.010513911292007589,0.016890790716333336,0.004997868801765133,0.08847397848743428,0.09716592422963452,0.162798472223383,0.01095686621925433,0.08813131524182832,0.019757461283232067,0.03187603948149201,0.13376589552830337,0.3377155733713807,0.3247047366692711,0.20381379443104483
0500700,26922,5797,14004,7121,7084,11562,8276,1334,22,307,1059,2158,2064,3315,741,281,724,480,442,260,353,3533,5379,150,1839,416,2065,3156,7087,6904,3978,0.21532575588737835,0.5201693782036996,0.2645048659089221,0.2631305252210088,0.42946289280142635,0.3074065819775648,0.04955055345070946,0.0008171755441646237,0.011403313275388158,0.03933585914865166,0.08015749201396627,0.07666592377980834,0.12313349676844217,0.02752395810118119,0.01043756035955724,0.026892504271599435,0.017829284599955426,0.016417799569125622,0.00965752915830919,0.013111953049550554,0.13123096352425526,0.1997994205482505,0.005571651437486071,0.06830844662357922,0.015452046653294704,0.07670306812272491,0.149396449704142,0.33547928994082843,0.3268165680473373,0.18830769230769231
0500800,32024,7912,16662,7450,8224,13298,10502,780,139,279,1497,3013,1212,4223,2147,173,866,313,747,198,948,4605,5540,249,2900,669,1526,2913,8081,7784,5334,0.2470647014738946,0.5202972770422183,0.2326380214838871,0.2568073944541594,0.4152510617037222,0.32794154384211843,0.024356732450662003,0.004340494629028229,0.00871221583812141,0.04674619035723208,0.09408568573569823,0.03784661503872096,0.13186984761428927,0.06704346739945041,0.005402198351236572,0.027042218336247814,0.009773919560329752,0.02332625530851861,0.006182862852860355,0.02960279790157382,0.14379840119910067,0.17299525355983011,0.0077754184361728705,0.09055708218835873,0.02089058206345241,0.04765176117911566,0.12081121433311215,0.33514432647644327,0.3228268082282681,0.22121765096217652
0500900,266713,59748,147387,59578,56278,94072,116363,121,448,2762,10442,13145,14114,26814,11239,4910,14213,3848,15362,5750,21226,15142,56968,3523,21889,6905,17892,23883,57530,69077,56475,0.22401607720658537,0.5526052348404464,0.22337868795296817,0.21100583773569342,0.35270871686044547,0.4362854454038611,0.00045367117463340745,0.0016797081507088144,0.010355700697003896,0.039150697566297854,0.04928518669881108,0.05291830544442903,0.10053503203818337,0.042138928361197245,0.01840930138388455,0.053289490950947274,0.014427493223052494,0.0575974924356893,0.02155875416646358,0.07958367233693146,0.05677263575453765,0.21359288823566905,0.013208954944078467,0.08206949042603848,0.02588925174250974,0.06708334426893327,0.11539632304979103,0.2779697050225884,0.3337617471553161,0.2728722247723045
0501100,55425,15748,28890,10787,14080,21077,20268,564,336,244,3866,5087,1210,7971,843,442,1650,661,3638,562,2275,7241,8600,574,6308,1154,2199,4535,12052,12992,10098,0.2841317095173658,0.5212449255751015,0.1946233649075327,0.25403698691926024,0.3802796571944069,0.3656833558863329,0.010175913396481733,0.006062246278755074,0.0044023455119530895,0.06975191700496167,0.09178168696436625,0.021831303563373927,0.14381596752368064,0.015209742895805142,0.007974740640505186,0.029769959404600813,0.011926026161479477,0.065638249887235,0.010139828597203427,0.041046459179070814,0.1306450157870997,0.15516463689670726,0.010356337392873251,0.11381145692377086,0.020820929183581416,0.03967523680649526,0.11429795599465685,0.30375280389142323,0.3274441111979232,0.2545051289159967
0501200,26602,7466,13634,5502,7217,10799,8586,49,14,218,2342,1495,845,4611,457,248,606,251,791,107,1167,2232,5310,344,3336,1095,1084,2270,5991,6459,4416,0.28065558980527777,0.5125178558003157,0.20682655439440645,0.2712953913239606,0.40594692128411397,0.3227576873919254,0.0018419667694158333,0.0005262762198330953,0.008194872565972483,0.08803849334636493,0.05619878204646267,0.03176452898278325,0.17333283211788586,0.01717915946169461,0.009322607322757687,0.022780242087061125,0.009435380798436208,0.02973460642056988,0.004022253965867228,0.04386888203894444,0.08390346590481919,0.19960905195098114,0.01293135854447034,0.1254041049545147,0.04116231862265995,0.04074881587850537,0.11862458193979933,0.31307483277591974,0.3375313545150502,0.23076923076923078
0501300,49967,12191,26475,11301,11211,21644,17112,1115,278,1211,2878,10349,922,5001,2879,283,1211,328,1019,159,2221,5938,7271,313,4026,977,1588,5643,12287,11738,8108,0.24398102747813558,0.5298497008025297,0.22616927171933476,0.22436808293473692,0.4331658894870615,0.3424660275782016,0.022314727720295396,0.005563672023535533,0.02423599575719975,0.0575980146896952,0.2071166970200332,0.01845217843776893,0.10008605679748635,0.05761802789841295,0.005663738067124302,0.02423599575719975,0.006564332459423219,0.020393459683391037,0.003182100186122841,0.04444933656213101,0.11883843336602157,0.14551604058678727,0.0062641343286569135,0.08057317829767646,0.019552904917245383,0.0317809754437929,0.14938055908513342,0.32525942397289287,0.31072638712409995,0.2146336298178738
0501400,87902,21148,47091,19663,19306,37149,31447,280,489,655,4070,17057,3680,9065,4635,1093,1949,1187,2076,2038,7923,5904,13955,515,7561,1808,1962,9719,21001,22017,14017,0.2405861072558076,0.5357215990534914,0.223692293690701,0.21963095265181679,0.42261837045801004,0.35775067689017315,0.0031853655206934995,0.0055630133557825765,0.007451480057336579,0.04630156310436623,0.19404564173738936,0.04186480398625742,0.10312620873245205,0.05272917567290847,0.012434301836135697,0.022172419285112967,0.013503674546654229,0.02361721007485609,0.023184910468476257,0.09013446793019499,0.06716570726490864,0.1587563422902778,0.005858797296989829,0.08601624536415553,0.02056836021933517,0.022320311255716593,0.14559427150432933,0.3146028702399856,0.32982293195913354,0.20997992629655152
0501500,29545,6771,15636,7138,6605,14464,8476,752,301,379,1086,8776,400,3141,684,169,691,207,480,40,665,3649,4166,109,1834,592,1424,3635,7778,7142,4219,0.22917583347436116,0.5292266034862074,0.24159756303943136,0.22355728549669995,0.48955830089693686,0.2868844136063632,0.025452699272296497,0.010187849043831444,0.01282788965984092,0.036757488576747335,0.2970384159756304,0.013538669825689626,0.10631240480622779,0.02315112540192926,0.005720088001353867,0.02338805212387883,0.007006261634794382,0.016246403790827552,0.0013538669825689626,0.022508038585209004,0.12350651548485361,0.14100524623455746,0.003689287527500423,0.06207480115078694,0.020037231342020647,0.04819766457945507,0.1596118380609467,0.3415298147009748,0.3136032317555107,0.18525511548256784
0501600,55848,13837,28424,13587,16203,23687,15958,502,181,466,2435,4966,1229,7781,1018,541,1369,687,1484,310,3442,5028,10939,2474,7523,1367,2106,5326,13373,14189,9123,0.24776178197965906,0.5089528720813637,0.24328534593897722,0.2901267726686721,0.424133361982524,0.2857398653488039,0.008988683569689156,0.00324093969345366,0.00834407677983097,0.043600487036241226,0.08891992551210429,0.022006159575991977,0.13932459533018193,0.018228047557656495,0.009687007592035526,0.024512963758773813,0.012301246239793727,0.026572124337487468,0.005550780690445495,0.061631571408107724,0.09003008165019338,0.19587093539607506,0.044298811058587594,0.13470491333619825,0.02447715227044836,0.03770949720670391,0.12677632048749138,0.31832139201637666,0.33774487634191047,0.21715741115422152
0501790,69155,14653,36667,17835,15971,29048,24136,2251,60,657,2827,14357,2134,6902,1988,341,1889,635,992,420,2435,7554,12516,294,4118,1288,5497,7867,18290,17507,10838,0.21188634227460054,0.5302147350155448,0.25789892270985465,0.23094497867110114,0.42004193478418045,0.3490130865447184,0.032550068686284434,0.0008676162244233967,0.009500397657436195,0.04087918444074904,0.20760610223411177,0.03085821704865881,0.09980478634950474,0.028747017569228546,0.0049309522088063044,0.02731545079892994,0.009182271708480948,0.014344588243800159,0.0060733135709637774,0.03521075844118285,0.10923288265490565,0.18098474441472057,0.004251319499674644,0.05954739353625913,0.018624828284288915,0.0794881064275902,0.1443433268503908,0.33558401526549486,0.3212175699974313,0.19885508788668305
0501900,38137,7965,20061,10111,8591,14113,15433,443,647,346,2652,8269,966,3954,1460,281,1045,393,579,1019,1628,3653,5874,337,2487,816,1288,4107,10207,10077,5781,0.2088522956708708,0.5260245955371424,0.2651231087919868,0.22526680126910875,0.3700605710989328,0.4046726276319585,0.01161601594252301,0.016965151952172432,0.009072554212444607,0.06953876812544249,0.2168235571754464,0.025329732280986967,0.10367884206938144,0.03828303222592233,0.007368172640742586,0.027401211421978655,0.010304953195059915,0.015182106615622623,0.026719458793297846,0.04268820305739833,0.09578624432965362,0.15402365157196424,0.00883656291790125,0.06521226105881428,0.021396544038597688,0.033772976374649294,0.13611958106854036,0.3382937823147289,0.3339851517963675,0.19160148482036324
0502000,29965,6216,16293,7456,7062,12202,10701,702,149,327,1668,6686,908,3030,2317,200,635,263,497,18,1115,2942,3668,318,2312,585,1625,3542,8058,7983,4166,0.20744201568496579,0.5437343567495412,0.2488236275654931,0.235674954113132,0.4072084098114467,0.3571166360754213,0.023427331887201735,0.004972467879192391,0.010912731520106791,0.05566494243283831,0.22312698147839147,0.030302019022192556,0.10111797096612715,0.07732354413482397,0.006674453529117303,0.02119138995494744,0.008776906390789254,0.0165860170198565,0.0006007008176205573,0.037210078424828964,0.09818121141331554,0.12240947772401134,0.010612381111296513,0.07715668279659603,0.019522776572668113,0.05422993492407809,0.1491431218156554,0.33929849677881174,0.336140469072382,0.17541791233315088
0600100,813406,161317,459143,192946,138164,203310,471932,520,164,4621,49513,88386,40072,71214,34451,21157,17805,10786,83806,17863,53841,66729,119121,13891,64290,27808,27368,98158,124767,192495,236669,0.1983228547613369,0.5644696498427599,0.23720749539590316,0.1698585946009742,0.24994897996818316,0.5801924254308427,0.0006392871456566585,0.00020162133055325385,0.005681049807845037,0.06087120085172718,0.1086616031846335,0.04926445096298773,0.08755037459767939,0.04235400279811066,0.02601038103972678,0.021889437746955395,0.013260290678947536,0.10303095870942679,0.021960742851663252,0.06619203694096183,0.0820365229663907,0.1464471616880131,0.017077572577532008,0.07903802037358958,0.034187109512346846,0.03364617423525275,0.15052853214821904,0.1913343117273869,0.29519743470599874,0.36293972141839537
0600300,56905,12035,29049,15821,14395,20024,22486,791,249,731,3376,2481,537,6156,554,489,564,1079,1590,76,1436,4439,8137,3429,10632,1728,8431,6282,12541,15739,10308,0.21149283894209647,0.5104823829188999,0.2780247781390036,0.252965468763729,0.35188472014761446,0.39514981108865654,0.013900360249538704,0.004375713909146824,0.012845971355768386,0.059326948422809944,0.04359898075740269,0.009436780599244354,0.10818030050083473,0.009735524119145945,0.0085932694842281,0.009911255601440998,0.018961426939636237,0.027941305684913452,0.001335559265442404,0.025235040857569634,0.0780072049907741,0.14299270714348475,0.06025832527897373,0.18683771197610052,0.030366400140585184,0.14815921272295932,0.14000445732115,0.27949632271005126,0.35076888789837307,0.22973033207042567
0600700,81481,21118,41462,18901,22291,29289,29901,2963,48,576,4423,4110,2068,9187,812,830,1987,1395,2370,622,2913,9835,19200,1429,9184,3795,3734,8502,15595,21090,15176,0.2591769860458266,0.5088548250512389,0.2319681889029344,0.2735729802039739,0.35945803316110503,0.366968986634921,0.03636430578907966,0.0005890943901032142,0.007069132681238571,0.05428259348805243,0.05044120715258772,0.02538014997361348,0.11275021170579644,0.009965513432579374,0.01018642382886808,0.024386053190314307,0.017120555712374665,0.029086535511346205,0.007633681471754151,0.03575066579938881,0.12070298597218984,0.2356377560412857,0.01753783090536444,0.11271339330641499,0.04657527521753538,0.04582663443011254,0.14084787038417573,0.25835362722197375,0.3493862134088763,0.25141228898497425
0601100,37788,7838,19879,10071,8498,13710,15580,6985,29,393,1254,4021,1202,3204,1882,118,366,203,540,221,640,4066,3951,1444,2513,752,4004,6482,8538,9388,5542,0.20742034508309518,0.5260664761299884,0.2665131787869165,0.22488620726156452,0.36281359161638616,0.41230020112204935,0.18484704138880068,0.0007674393987509262,0.010400127024452206,0.033185138139091776,0.10640944215094739,0.03180903990684873,0.08478882184820578,0.0498041706361808,0.003122684450089976,0.00968561448078755,0.0053720757912564835,0.014290250873293109,0.005848417487032921,0.016936593627606647,0.10760029639038848,0.10455700222292791,0.0382131893722875,0.06650259341589923,0.01990049751243781,0.10595956388271409,0.21642737896494157,0.2850751252086811,0.3134557595993322,0.18504173622704506
0601300,383068,76962,210592,95514,72712,103856,206500,612,1325,1953,28750,16776,10591,43291,7189,9142,22937,7515,25295,9388,24705,33301,69969,7223,34700,14262,14144,43996,59831,93574,108705,0.20090949909676611,0.5497509580544446,0.24933954284878926,0.18981486315745508,0.27111635532072637,0.5390687815218186,0.0015976275752607892,0.003458915910491088,0.005098311526935166,0.07505194900122171,0.0437937911806781,0.027647832760763102,0.11301126692910919,0.018766903004166363,0.023865214531101527,0.059877097538818175,0.019617926843275867,0.06603266260820533,0.02450739816429459,0.06449246608957157,0.08693234621529337,0.18265425459709503,0.01885566009168085,0.09058443931625716,0.03723098770975388,0.036922948406027126,0.1437279896506439,0.19545843596662593,0.30569149248952976,0.3551220818932004
0601500,36925,6986,19479,10460,8579,12445,15901,1894,8,499,1281,1561,462,3664,465,376,430,377,785,81,761,4025,6260,751,3857,1050,8338,3675,8998,10919,6347,0.18919431279620852,0.5275287745429925,0.2832769126607989,0.23233581584292484,0.33703452945159107,0.4306296547054841,0.05129316181448883,0.0002166553825321598,0.013513879485443466,0.03469194312796209,0.042274881516587676,0.012511848341232227,0.09922816519972918,0.012593094109681787,0.01018280297901151,0.011645226811103589,0.01020988490182803,0.02125930941096818,0.0021936357481381176,0.020609343263371698,0.10900473933649289,0.16953283683141504,0.0203385240352065,0.10445497630331753,0.02843601895734597,0.22580907244414353,0.12274959083469722,0.30054444036206956,0.3647082400881793,0.21199772871505396
0601700,54813,12102,29050,13661,13377,17704,23732,336,21,560,5955,2565,958,4860,482,681,3026,945,2518,409,2803,5832,7296,3351,6985,1863,3367,5585,10384,14443,12299,0.2207870395709047,0.5299837629759364,0.2492291974531589,0.24404794483060588,0.32298907193548976,0.43296298323390436,0.006129932680203601,0.0003831207925127251,0.010216554467006003,0.10864211044825133,0.04679546822833999,0.01747760567748527,0.0886650976958021,0.008793534380530167,0.012424059985769799,0.05520588181635743,0.01724043566307263,0.04593800740700199,0.007461733530366884,0.05113750387681754,0.10639811723496251,0.1331071096272782,0.061135132176673414,0.12743327312863736,0.03398828745005747,0.06142703373287359,0.13076256702020556,0.24312238065135444,0.3381564468169792,0.28795860551146074
