MIGPUMA,Total number of jobs,Number of jobs for workers age 29 or younger,Number of jobs for workers age 30 to 54,Number of jobs for workers age 55 or older,Number of jobs with earnings $1250/month or less,Number of jobs with earnings $1251/month to $3333/month,Number of jobs with earnings greater than $3333/month,"Number of jobs in NAICS sector 11 (Agriculture, Forestry, Fishing and Hunting)","Number of jobs in NAICS sector 21 (Mining, Quarrying, and Oil and Gas Extraction)",Number of jobs in NAICS sector 22 (Utilities),Number of jobs in NAICS sector 23 (Construction),Number of jobs in NAICS sector 31-33 (Manufacturing),Number of jobs in NAICS sector 42 (Wholesale Trade),Number of jobs in NAICS sector 44-45 (Retail Trade),Number of jobs in NAICS sector 48-49 (Transportation and Warehousing),Number of jobs in NAICS sector 51 (Information),Number of jobs in NAICS sector 52 (Finance and Insurance),Number of jobs in NAICS sector 53 (Real Estate and Rental and Leasing),"Number of jobs in NAICS sector 54 (Professional, Scientific, and Technical Services)",Number of jobs in NAICS sector 55 (Management of Companies and Enterprises),Number of jobs in NAICS sector 56 (Administrative and Support and Waste Management and Remediation Services),Number of jobs in NAICS sector 61 (Educational Services),Number of jobs in NAICS sector 62 (Health Care and Social Assistance),"Number of jobs in NAICS sector 71 (Arts, Entertainment, and Recreation)",Number of jobs in NAICS sector 72 (Accommodation and Food Services),Number of jobs in NAICS sector 81 (Other Services [except Public Administration]),Number of jobs in NAICS sector 92 (Public Administration),Number of jobs for workers with Educational Attainment: Less than high school,"Number of jobs for workers with Educational Attainment: High school or equivalent, no college",Number of jobs for workers with Educational Attainment: Some college or Associate degree,Number of jobs for workers with Educational Attainment: Bachelor's degree or advanced degree,Proportion of jobs for ages 29 and younger,Proportion of jobs for ages 30 to 54,Proportion of jobs for ages 55 and older,Proportion of jobs paying 1250 a month or less,Proportion of jobs paying 1251 to 3333 a month or less,Proportion of jobs paying more than 3333 a month,Proportion of agriculture jobs,Proportion of extraction jobs,Proportion of utilities jobs,Proportion of construction jobs,Proportion of manufacturing jobs,Proportion of wholesale trade jobs,Proportion of retail trade jobs,Proportion of transportation jobs,Proportion of information jobs,Proportion of finance jobs,Proportion of real estate jobs,Proportion of professional jobs,Proportion of management jobs,Proportion of support/administrative jobs,Proportion of educational jobs,Proportion of health jobs,Proportion of entertainment jobs,Proportion of hospitality jobs,Proportion of other services jobs,Proportion of public administration jobs,Proportion of jobs with less than high school education,"Proportion of jobs with high school education, no college",Proportion of jobs with some college or associate degree,Proportion of jobs with bachelor's degree or advanced degree
4700700,45136,11865,23451,9820,12089,18957,14090,187,131,150,2150,6261,1755,5975,1618,550,1286,290,861,83,2334,5171,7558,240,4882,1142,2512,3799,11703,10550,7219,0.26287220843672454,0.5195630981921304,0.21756469337114498,0.26783498759305213,0.41999734136830913,0.3121676710386388,0.004143034384969869,0.002902339595887983,0.003323289613612194,0.04763381779510812,0.138714108472173,0.03888248847926267,0.13237770294221907,0.035847217298830204,0.01218539524991138,0.02849166962070188,0.006425026586316909,0.019075682382133995,0.0018388869195320808,0.05171038638780574,0.11456487061325771,0.1674494859978731,0.005317263381779511,0.10816199929103155,0.025301311591634172,0.05565402339595888,0.11418352318836224,0.35174776832677107,0.3170929638423853,0.21697574464248143
4700800,31240,7613,15976,7651,8315,14517,8408,500,131,190,1008,4993,1030,4388,1832,472,795,321,379,29,2081,2588,5189,234,2495,964,1621,2749,8790,7748,4340,0.24369398207426377,0.5113956466069142,0.244910371318822,0.2661651728553137,0.46469270166453264,0.26914212548015365,0.016005121638924456,0.004193341869398208,0.006081946222791294,0.032266325224071704,0.1598271446862996,0.03297055057618438,0.140460947503201,0.05864276568501921,0.015108834827144686,0.025448143405889884,0.010275288092189501,0.012131882202304737,0.0009282970550576184,0.06661331626120358,0.08284250960307299,0.166101152368758,0.007490396927016646,0.07986555697823304,0.03085787451984635,0.051888604353393084,0.11634993862953401,0.3720319972912346,0.32792991069539085,0.1836881533838405
4700900,26676,6013,14370,6293,6656,12305,7715,44,244,374,1164,5764,357,2980,690,141,748,163,477,118,424,4169,3718,296,1724,498,2583,2244,7860,6552,4007,0.22540860698755436,0.5386864597390914,0.23590493327335432,0.24951267056530213,0.46127605338131655,0.2892112760533813,0.001649422702054281,0.009146798620482831,0.014020092967461388,0.04363472784525416,0.2160743739691108,0.013382816014394961,0.11171090118458539,0.0258659469185785,0.005285650022492127,0.028040185934922777,0.006110361373519268,0.01788124156545209,0.004423451791872844,0.015894436947068526,0.15628280101964312,0.13937621832358674,0.011096116359274254,0.0646273804168541,0.01866846603688709,0.09682860998650472,0.1085999128877704,0.38039006920582685,0.31708851570439917,0.19392150220200358
4701090,83534,18489,45192,19853,19192,30596,33746,51,96,457,6886,15796,3016,9856,3250,935,1746,527,1862,1090,3822,6307,14203,622,7704,2115,3193,6560,21709,22008,14768,0.2213350252591759,0.5410012689443819,0.23766370579644217,0.22975076016951182,0.3662700217875356,0.40397921804295256,0.0006105298441353221,0.0011492326477841358,0.0054708262503890635,0.08243350013168291,0.189096655254148,0.03610505901788493,0.11798788517250461,0.03890631359685876,0.011193047142480907,0.02090166878157397,0.006308808389398329,0.022290324897646468,0.013048579021715708,0.04575382478990591,0.07550219072473484,0.17002657600498,0.007446069863768046,0.0922259199846769,0.025319031771494242,0.03822395671223693,0.10085325543854255,0.3337535552309939,0.33835037281881775,0.2270428165116458
4701200,47405,10751,24893,11761,11672,19560,16173,118,176,394,1670,10145,625,5817,3344,263,1253,307,653,425,2213,4762,7342,340,3969,974,2615,4204,13419,11784,7247,0.2267904229511655,0.525113384664065,0.24809619238476954,0.24621875329606582,0.41261470309039133,0.34116654361354287,0.0024891889041240376,0.0037126885349646663,0.008311359561227718,0.03522835143972155,0.21400696129100305,0.013184263263368842,0.12270857504482649,0.07054108216432865,0.005547937981225609,0.026431810990401858,0.006476110114966776,0.013774918257567766,0.008965299019090813,0.0466828393629364,0.10045353865625989,0.15487817740744647,0.007172239215272651,0.0837253454276975,0.020546355869634006,0.05516295749393524,0.11469416707589895,0.3660991979047307,0.32149287935832377,0.19771375566104654
4701300,60788,15925,31434,13429,16003,24858,19927,6,5,197,1498,4321,2078,8201,405,1348,3416,627,1663,1203,4237,7036,13380,508,7158,1344,2157,4588,13740,14658,11877,0.2619760479041916,0.5171086398631308,0.2209153122326775,0.26325919589392643,0.4089293939593341,0.3278114101467395,9.870369151806278e-05,8.225307626505231e-05,0.0032407712048430613,0.024643021649009673,0.0710831085082582,0.03418437849575574,0.1349114956899388,0.006662499177469238,0.022175429361058104,0.05619530170428374,0.01031453576363756,0.0273573731657564,0.019790090149371588,0.06970125682700533,0.11574652892018161,0.22010923208528,0.008356912548529315,0.11775350398104889,0.022109626900046062,0.035483977100743566,0.10226690145554243,0.30626574237121906,0.3267280386955843,0.26473931747765417
4701400,43139,9617,23183,10339,9900,17772,15467,140,54,355,1535,12301,1633,5788,1285,333,581,260,542,262,2564,3957,4879,200,3411,1254,1805,4095,12282,10690,6455,0.2229305269014117,0.5374023505412736,0.23966712255731473,0.22949071605739585,0.4119706066436403,0.3585386772989638,0.0032453232573773153,0.0012517675421312502,0.008229212545492477,0.035582651429101275,0.2851480099214168,0.0378543777092654,0.13417093581214215,0.029787431326641786,0.007719233176476043,0.013468091518115857,0.006027028906557871,0.012564037182132178,0.006073390667377547,0.05943577737082455,0.09172674378172883,0.11309951551959943,0.004636176081967593,0.0790699830779573,0.02906882403393681,0.04184148913975753,0.12215858242348308,0.36638625380347234,0.3188950539943917,0.19256010977865282
4701500,59115,16361,28979,13775,18648,25672,14795,59,471,363,2538,3381,657,10020,2058,292,1164,1125,1129,215,2261,4055,3342,6170,15940,1070,2805,5480,15187,13625,8462,0.2767656263215766,0.49021398968113,0.2330203839972934,0.31545293072824154,0.4342721813414531,0.25027488793030533,0.0009980546392624546,0.007967520933773155,0.006140573458513068,0.042933265668612025,0.05719360568383659,0.011113930474498858,0.16950012687135244,0.034813499111900535,0.004939524655332826,0.019690433900025374,0.019030702867292564,0.019098367588598494,0.0036369787701936904,0.038247483718176434,0.06859511122388565,0.05653387465110378,0.10437283261439567,0.26964391440412755,0.01810031294933604,0.0474498858157828,0.1281751415072274,0.3552182251953034,0.318683631940871,0.1979230013565982
4701600,292758,70028,156139,66591,68526,104696,119536,246,180,1784,12823,19005,14562,37257,9005,5854,11138,3872,22780,6954,27073,27578,42964,3274,29747,9064,7598,22544,67310,72348,60528,0.2392009782824039,0.5333381154400563,0.22746090627753981,0.23407046092677228,0.3576196039049317,0.408309935168296,0.0008402844670342057,0.0006148422929518579,0.006093770281256191,0.043800681791787074,0.06491709876416699,0.0497407414998053,0.12726210726948536,0.03075919360017489,0.019996037683000976,0.038045074771654405,0.013225940879497742,0.077811707963574,0.02375340725104011,0.09247569665047582,0.09420067086125743,0.14675602374657568,0.011183298150691015,0.10160952049132731,0.03096072524064244,0.0259531763436012,0.1012167197952678,0.3022044628024963,0.32482377766802856,0.27175503973420734
4701700,49940,11943,26976,11021,11492,18069,20379,82,51,71,3502,8162,1676,6476,1849,522,1950,500,1943,709,3031,3994,6633,324,5543,1281,1641,4036,12607,12333,9021,0.23914697637164598,0.5401682018422107,0.22068482178614338,0.23011613936724068,0.3618141770124149,0.4080696836203444,0.0016419703644373247,0.0010212254705646777,0.001421706047256708,0.07012414897877453,0.16343612334801763,0.03356027232679215,0.12967561073287945,0.037024429315178214,0.010452543051661994,0.03904685622747297,0.010012014417300761,0.038906688025630756,0.01419703644373248,0.06069283139767721,0.07997597116539848,0.13281938325991188,0.006487785342410893,0.11099319183019624,0.02565078093712455,0.032859431317581095,0.10621891201936995,0.3317893517909309,0.3245782561781193,0.23741348001157986
4701800,47982,10227,25227,12528,10206,16272,21504,606,22,589,1527,15406,921,5348,1580,112,761,355,1013,160,2364,4417,4728,364,4060,1097,2552,4197,12693,12366,8499,0.213142428410654,0.5257596598724522,0.26109791171689384,0.21270476428660748,0.33912717268975867,0.4481680630236339,0.012629736151056645,0.0004585052728106373,0.012275436622066609,0.031824434162811055,0.3210787378600308,0.01919469801175441,0.1114584635905131,0.032929015047309405,0.0023342086615814263,0.01586011420949523,0.007398607811262557,0.021112083698053438,0.0033345838022591804,0.04926847567837939,0.09205535409111751,0.09853695135675879,0.007586178150139636,0.08461506398232671,0.022862740194239506,0.05318661164603393,0.11116408422725467,0.3361938816050854,0.32753277711561385,0.2251092570520461
4701900,63596,15811,33939,13846,16343,23929,23324,260,31,452,2528,16166,1357,6962,3499,491,1458,432,1123,1012,4235,6377,6754,518,6059,1682,2200,5695,16073,15844,10173,0.2486162651739103,0.5336656393483867,0.217718095477703,0.25698157116799797,0.37626580288068434,0.3667526259513177,0.004088307440719542,0.0004874520410088685,0.00710736524309705,0.039750927731303856,0.25419837725643124,0.021337819988678532,0.10947229385495943,0.05501918359645261,0.007720611359204981,0.0229259701868042,0.006792880055349393,0.017658343292030945,0.01591295050003145,0.06659223850556639,0.10027360211334047,0.1062016479023838,0.00814516636266432,0.09527328762815271,0.026448204289577962,0.03459337065224228,0.11917965888877263,0.3363607826723867,0.3315684838338391,0.21289107460500156
4702000,203534,50319,109077,44138,45898,74094,83542,38,39,1232,9070,24288,7599,20093,17948,3487,10089,2929,8401,3671,15685,11796,32300,2611,19852,6593,5813,18306,46708,51062,37139,0.24722650761052206,0.5359153753181287,0.21685811707134925,0.22550532097831322,0.36403745811510607,0.4104572209065807,0.0001867009934458125,0.00019161417748386018,0.006053042734874763,0.044562579225092616,0.11933141391610247,0.03733528550512445,0.09872060687649238,0.08818182711488007,0.01713227274067232,0.04956911375986322,0.014390716047441705,0.0412756591036387,0.018036298603673097,0.07706329163677814,0.057955918912810635,0.1586958444289406,0.012828323523342537,0.09753652952332288,0.03239262236284847,0.028560338813171264,0.11947916326730411,0.3048526580295663,0.33327024116437687,0.24239793753875274
4702100,26169,6207,13558,6404,6430,11669,8070,276,77,251,843,7019,295,3030,474,187,827,118,409,42,686,3319,2679,94,2628,462,2453,2544,7345,6319,3754,0.23718904046772898,0.5180939279299935,0.2447170316022775,0.24571057357942605,0.44590928197485574,0.3083801444457182,0.010546830218961366,0.0029424127784783522,0.009591501394780084,0.03221368795139287,0.2682181206771371,0.011272880125339143,0.11578585349077153,0.01811303450647713,0.007145859604875998,0.03160227750391685,0.004509152050135657,0.015629179563605794,0.0016049524246245558,0.026214222935534413,0.12682945469830717,0.1023730367992663,0.003592036378921625,0.1004241659979365,0.017654476670870115,0.0937368642286675,0.12744214006612564,0.3679491032962629,0.31655144775072636,0.18805730888688507
4702200,49375,11736,25869,11770,11607,18506,19262,319,81,492,1542,11263,1091,7239,851,488,1119,310,3252,308,3181,5401,5204,136,4147,733,2218,4429,12790,12031,8389,0.23769113924050633,0.5239291139240506,0.23837974683544305,0.23507848101265824,0.3748050632911392,0.3901164556962025,0.006460759493670886,0.001640506329113924,0.009964556962025316,0.031230379746835443,0.22811139240506328,0.02209620253164557,0.1466126582278481,0.017235443037974682,0.00988354430379747,0.022663291139240507,0.006278481012658228,0.06586329113924051,0.006237974683544304,0.0644253164556962,0.1093873417721519,0.10539746835443038,0.0027544303797468355,0.08398987341772152,0.014845569620253164,0.04492151898734177,0.11767050134169346,0.3398071149605462,0.3196418608358352,0.22288052286192514
4702300,44641,12098,23299,9244,11647,16303,16691,1,71,234,2150,3976,3005,6271,5854,921,1373,503,1611,783,1735,3848,4134,452,4894,1368,1457,3881,10360,10607,7695,0.271006473869313,0.5219193118433727,0.20707421428731435,0.2609036535919894,0.3652023924195247,0.3738939539884859,2.2400931878766158e-05,0.001590466163392397,0.0052418180596312805,0.048162003539347235,0.08906610514997423,0.0673148002956923,0.14047624381174256,0.13113505521829708,0.02063125826034363,0.030756479469545933,0.011267668735019377,0.03608790125669228,0.0175399296610739,0.03886561680965928,0.08619878586949217,0.09260545238681929,0.010125221209202303,0.10963016061468157,0.030644474810152103,0.03263815774736229,0.11925759764004548,0.3183480318348032,0.3259379897366561,0.23645638078849524
4702400,129473,35191,70156,24126,28097,40127,61249,73,57,630,4291,27549,4972,15770,7310,3402,3499,1524,3179,1063,9537,10793,16030,973,12866,2595,3360,10718,28463,30877,24224,0.2718018428552671,0.5418581480308636,0.1863400091138693,0.21701049639693218,0.3099256215581627,0.4730638820449051,0.0005638241177697281,0.0004402462289434863,0.00486587937253327,0.03314204505958771,0.2127779537046334,0.03840182895275463,0.12180145667436454,0.05645964795748921,0.026275748611679656,0.027024939562688748,0.011770793910699528,0.02455338178616391,0.008210205988893438,0.07366014535849173,0.0833610096313517,0.12380959736779097,0.0075150803642458274,0.09937206985240166,0.020042788844006086,0.02595135665351077,0.11368023588808043,0.30189219575316606,0.3274962347001549,0.25693133365859866
4702500,493452,118425,272094,102933,100112,157201,236139,294,164,1454,22120,21302,24296,48165,23371,13967,23121,10941,37485,8980,45124,34666,66123,9221,52628,16924,33106,42660,103370,119443,109554,0.23999294764232387,0.551409255611488,0.20859779674618809,0.20288092864148893,0.3185740457025202,0.47854502565599083,0.0005958026312589674,0.00033235248818527433,0.002946588523301152,0.04482705511376993,0.04316934575196777,0.04923680520091113,0.09760827800880328,0.0473622561059637,0.028304678063925164,0.04685562121543737,0.02217236934899443,0.07596483548551834,0.018198325267705876,0.09144557120044097,0.07025202045994342,0.13400087546509082,0.018686721302173262,0.10665272407447939,0.03429715554907063,0.0670906187430591,0.11375180986968939,0.27563348772221735,0.3184917352617278,0.2921229671463655
4702600,141071,35351,79038,26682,28948,38968,73155,165,31,241,6339,3859,4007,15595,1438,4253,11086,1759,16199,10134,10676,9019,24838,2349,11934,4043,3106,10171,26679,33291,35579,0.25059012837507355,0.5602710691779317,0.18913880244699477,0.2052016360556032,0.2762296999383289,0.5185686640060678,0.0011696238064520703,0.00021974750303038894,0.0017083596203330239,0.04493482005514954,0.027355019812718418,0.028404136923960276,0.11054717128254567,0.010193448688958042,0.03014793968994336,0.07858454253531909,0.01246889863969207,0.11482870327707324,0.07183616760354715,0.07567820459201395,0.06393234612358316,0.17606737033125164,0.016651189826399473,0.08459570003756973,0.02865932757264073,0.02201728207781897,0.09620696178584941,0.25235527809307606,0.3148978433598184,0.33653991676125616
4702700,61133,14442,31550,15141,14784,24257,22092,222,56,569,2306,15074,1628,6835,2762,704,2289,2344,1064,554,3646,4539,7628,353,4782,1267,2511,5585,15857,15193,10056,0.23623901984198387,0.5160878739796836,0.2476731061783325,0.24183337968036903,0.3967906040927159,0.36137601622691506,0.003631426561758788,0.0009160355290923069,0.009307575286670047,0.03772103446583678,0.24657713509888277,0.02663046145289778,0.1118054078811771,0.045180180917017,0.011515875222874715,0.037442952251648044,0.03834263000343514,0.01740467505275383,0.00906220862709175,0.05964045605483127,0.07424795118839252,0.12477712528421638,0.005774295388742578,0.07822289107356092,0.020725303845713444,0.04107437881340684,0.11961620012422094,0.33961577177614527,0.32539461566468914,0.21537341243494462
4702800,30071,7269,15697,7105,7429,12855,9787,238,77,316,930,7786,868,3928,853,306,824,180,479,113,1161,3275,4049,104,2311,440,1833,2700,8389,7238,4475,0.24172791061155266,0.5219979382128962,0.2362741511755512,0.24704865152472483,0.42748827774267567,0.3254630707325995,0.007914602108343587,0.0025606065644641018,0.010508463303515014,0.030926806557813175,0.2589205546872402,0.028865019453958963,0.1306241894183765,0.028366199993349075,0.010175916996441754,0.02740181570283662,0.0059858335273186795,0.01592896810880915,0.0037577732699278373,0.03860862625120548,0.10890891556649264,0.13464799973396296,0.0034584815935619034,0.07685145156463037,0.014632037511223437,0.06095573808652855,0.11841066573107623,0.36790632400666606,0.3174282957635295,0.1962547144987282
4702900,36926,8112,19519,9295,8690,14978,13258,609,33,518,1374,8674,1410,4291,1094,296,1235,167,431,30,1747,3604,5403,129,2673,796,2412,3628,10448,9244,5494,0.21968260846016358,0.5285977360125657,0.25171965552727077,0.23533553593673834,0.4056220549206521,0.35904240914260954,0.01649244434815577,0.0008936792503926773,0.014028056112224449,0.03720955424362238,0.23490223690624493,0.038184477062232575,0.11620538374045387,0.029626821209987542,0.008016032064128256,0.0334452689162108,0.0045225586307750636,0.011671992633916481,0.0008124356821751611,0.04731083789200022,0.09760060661864269,0.14631966635974653,0.0034934734333531927,0.07238801928180685,0.02155662676704761,0.06531982884688295,0.1259110154785868,0.3626015131533282,0.3208162698688138,0.1906712014992712
4703000,63284,15228,33834,14222,15929,23673,23682,88,11,160,2853,10053,2528,7521,1398,537,1105,875,1218,142,5132,5346,14261,337,5636,954,3129,6138,15794,16340,9784,0.2406295430124518,0.534637507110802,0.2247329498767461,0.2517065925036344,0.374075595727198,0.3742178117691676,0.0013905568548132229,0.00017381960685165286,0.0025282851905694963,0.04508248530434233,0.15885531887996965,0.03994690601099804,0.11884520573920739,0.022090891852600974,0.008485557170848871,0.017460969597370583,0.013826559635926933,0.01924657101321029,0.002243853106630428,0.08109474748751659,0.0844763289299033,0.2253492193919474,0.005325200682637001,0.0890588458378105,0.015074900448770622,0.04944377725807471,0.1277259863492592,0.32865823206259365,0.34001997669385714,0.20359580489429
4703100,25860,5730,13722,6408,6297,10311,9252,402,18,312,1774,5341,789,2917,1041,77,741,141,380,267,1883,2609,2208,103,1908,678,2271,2792,6898,6606,3834,0.22157772621809746,0.5306264501160093,0.24779582366589328,0.24350348027842228,0.39872389791183294,0.3577726218097448,0.015545243619489559,0.0006960556844547563,0.012064965197215777,0.06860015467904099,0.20653518948182523,0.03051044083526682,0.11279969064191803,0.04025522041763341,0.002977571539056458,0.028654292343387473,0.005452436194895592,0.014694508894044857,0.010324825986078886,0.07281515854601701,0.10088940448569218,0.08538283062645012,0.003982985305491106,0.07378190255220418,0.026218097447795824,0.08781902552204177,0.1386984600099354,0.34267262791852954,0.32816691505216095,0.19046199701937408
4703200,498503,115243,272334,110926,114113,164932,219458,213,42,2831,17324,32813,30534,55158,51895,5560,15812,8565,22012,7146,52792,39430,72199,5340,43939,13704,21194,48322,112739,127413,94786,0.23117814737323547,0.5463036330774338,0.2225182195493307,0.22891136061367734,0.33085457860835343,0.4402340607779692,0.0004272792741467955,8.42522512402132e-05,0.005679002934786751,0.034752047630606034,0.06582307428440752,0.061251386651634994,0.11064727795018285,0.10410168043121104,0.0111533932594187,0.03171896658595836,0.017181441235057764,0.044156203673799355,0.014334918746727703,0.10590106779698417,0.07909681586670492,0.1448316258879084,0.010712071943398535,0.08814189683913637,0.027490305976092422,0.042515290780597105,0.1260815112456296,0.2941580128372384,0.332445337368888,0.24731513854824402
4800100,74867,16428,39921,18518,14153,26570,34144,9112,5105,723,4751,14049,3218,6607,2135,410,1613,472,1052,198,1247,7713,5722,671,4460,1793,3816,12924,17113,18176,10226,0.21942912097452816,0.533225586707094,0.24734529231837793,0.18904190097105533,0.3548960156009991,0.4560620834279456,0.12170916425127226,0.06818758598581484,0.009657125302202573,0.06345920098307666,0.18765277091375374,0.04298288965765958,0.08824982969799779,0.028517237234028343,0.005476378110515981,0.021544872907956775,0.0063045133369842524,0.014051584810397104,0.0026446899167857666,0.016656203667837634,0.10302269357660919,0.07642886719115231,0.008962560273551766,0.05957230822658848,0.02394913646867111,0.050970387487143866,0.22115368161672855,0.29283526412156263,0.3110251715463988,0.17498588271531
4800200,80080,20024,42363,17693,18388,30481,31211,360,368,806,3810,9125,3360,9934,2514,1025,3998,1348,2697,465,3467,8117,13573,795,8654,2613,3051,10363,16940,20434,12319,0.25004995004995006,0.5290084915084915,0.22094155844155844,0.22962037962037962,0.3806318681318681,0.38974775224775227,0.004495504495504496,0.004595404595404595,0.010064935064935065,0.047577422577422576,0.11394855144855146,0.04195804195804196,0.12405094905094904,0.031393606393606395,0.0127997002997003,0.049925074925074926,0.016833166833166834,0.03367882117882118,0.005806693306693307,0.043294205794205794,0.10136113886113886,0.16949300699300698,0.009927572427572428,0.10806693306693306,0.03262987012987013,0.0380994005994006,0.17255561475955775,0.2820700679365925,0.3402491008392167,0.205125216464633
4800300,35498,10873,17217,7408,10205,12589,12704,316,133,417,2728,1577,1857,7042,1159,428,1170,555,1742,227,1501,3706,3272,545,4423,1288,1412,4002,7367,8302,4954,0.3062989464195166,0.4850132401825455,0.2086878133979379,0.2874809848442166,0.3546396980111556,0.35787931714462784,0.00890190996675869,0.003746689954363626,0.011747140683982197,0.07684939996619528,0.044425038030311566,0.05231280635528762,0.1983773733731478,0.03264972674516874,0.012057017296749113,0.03295960335793566,0.015634683644148967,0.04907318722181531,0.00639472646346273,0.04228407234210378,0.10440024790129021,0.09217420699757733,0.015352977632542678,0.12459856893346104,0.036283734294889854,0.03977688883880782,0.16251776649746194,0.29916751269035535,0.3371370558375634,0.20117766497461928
4800400,40351,8620,21225,10506,9259,15850,15242,4683,3448,518,1846,1757,1604,3907,2843,257,1146,286,609,146,1084,5331,4168,123,2841,1705,2049,7406,9673,9777,4875,0.2136254367921489,0.5260092686674431,0.2603652945404079,0.22946147555203092,0.392803152338232,0.37773537210973707,0.11605660330598994,0.08545017471685956,0.012837352234145375,0.04574855641743699,0.04354291095635796,0.03975118336596367,0.09682535748804243,0.07045674208817625,0.006369111050531585,0.02840078312805135,0.007087804515377562,0.015092562761765507,0.0036182498575004335,0.02686426606527719,0.13211568486530692,0.10329359867165622,0.0030482515922777625,0.07040717702163515,0.04225421922628931,0.05077941067135883,0.23339951467019635,0.3048438435599256,0.3081213954807601,0.1536352462891179
4800500,151233,41773,77291,32169,40481,54839,55913,1044,479,1018,7532,4892,7504,18582,4348,3174,6009,2166,5447,1101,6766,25724,27466,2167,17035,4508,4271,18319,31085,36563,23493,0.2762161697513109,0.5110723188722038,0.21271151137648528,0.2676730607737729,0.3626126572904062,0.3697142819358209,0.006903255241911488,0.003167298142601152,0.006731335092208711,0.04980394490620434,0.03234743739792241,0.04961880012960134,0.12287000852988435,0.02875033888106432,0.020987482890638946,0.0397333915216917,0.014322270932931305,0.03601727136273168,0.007280157108567575,0.044738912803422536,0.17009515119054705,0.18161380122063306,0.01432888324638141,0.11264075962256914,0.029808309033081404,0.028241190745406094,0.16735793897314089,0.28398501735793896,0.33403069614471037,0.21462634752420975
4800600,44010,9250,23511,11249,10223,16214,17573,884,4367,634,2696,4439,1385,4676,1591,351,1160,531,1009,123,925,4922,8081,250,3198,1175,1613,5694,10865,11553,6648,0.21017950465803226,0.5342194955691888,0.2556009997727789,0.2322881163371961,0.368416269029766,0.3992956146330379,0.02008634401272438,0.09922744830720291,0.01440581685980459,0.06125880481708702,0.10086344012724381,0.03147012042717564,0.10624857986821178,0.03615087480118155,0.007975460122699387,0.02635764598954783,0.012065439672801636,0.022926607589184276,0.0027948193592365373,0.021017950465803226,0.11183821858668484,0.1836173596909793,0.005680527152919791,0.07266530334014996,0.02669847761872302,0.03665076119063849,0.1638089758342923,0.31257192174913695,0.33236478711162254,0.1912543153049482
4800700,50806,12325,25765,12716,13563,19219,18024,133,857,234,1928,4465,1407,6766,1156,553,1516,728,1262,68,2889,5229,11509,447,5609,1731,2319,5683,11857,12967,7974,0.24258945793803882,0.5071251426996811,0.25028539936228006,0.26695665866236273,0.37828209266622054,0.3547612486714168,0.002617801047120419,0.0168680864464827,0.004605755225760737,0.037948273825926075,0.08788332086761406,0.02769357949848443,0.1331732472542613,0.02275321812384364,0.010884541195921742,0.029838995394244776,0.014329016257922293,0.024839585875683974,0.0013384245955202143,0.056863362594969095,0.10292091485257647,0.22652836279179625,0.008798173444081408,0.11040034641577766,0.03407077904184545,0.045644215250167305,0.1476832722642343,0.3081260881993711,0.33697149242483304,0.20721914711156156
4800800,65577,14981,34402,16194,15004,24385,26188,474,1757,565,3638,9522,1905,8212,1137,510,3056,612,1554,250,2204,7242,11884,736,6488,1487,2344,7257,14754,17398,11187,0.22844899888680484,0.5246046632203364,0.24694633789285877,0.22879973161321804,0.37185293624289006,0.3993473321438919,0.007228144013907315,0.026792930448175427,0.008615825670585723,0.05547676776918737,0.1452033487350748,0.029049819296399652,0.1252268325784955,0.017338396083992864,0.007777116976988884,0.04660170486603535,0.00933254037238666,0.02369733290635436,0.0038123122436220015,0.03360934473977156,0.11043506107324215,0.18122207481281546,0.011223447245223173,0.09893712734647818,0.022675633225063666,0.035744239596199885,0.14343031069649775,0.29160407937386357,0.3438611747964266,0.22110443513321212
4800900,59649,14992,31402,13255,15650,19324,24675,133,121,431,3124,8785,1601,8475,1228,340,1067,552,2548,202,2128,9048,9675,613,6748,1610,1220,6619,12363,14469,11206,0.2513369880467401,0.526446377977837,0.22221663397542288,0.26236818722862076,0.32396184345085416,0.4136699693205251,0.002229710472933327,0.0020285335881573873,0.007225603111535818,0.05237304900333618,0.1472782443963855,0.026840349377189893,0.1420811748730071,0.020587101208737784,0.005700011735318279,0.017887978004660597,0.009254136699693206,0.0427165585340911,0.003386477560394977,0.03567536756693323,0.15168737112105818,0.16219886335060102,0.010276785863970897,0.11312846820566984,0.026991232040771848,0.020452983285553825,0.14821864433347515,0.27684349598047336,0.3240029558635824,0.250934903822469
4801000,60574,13869,31947,14758,14992,24695,20887,718,231,833,2903,14401,2548,6589,2343,393,1920,376,963,81,2471,6338,9880,344,4462,1109,1671,8207,14517,15188,8793,0.2289596196387889,0.5274044969789018,0.24363588338230924,0.2474989269323472,0.4076831643939644,0.3448179086736884,0.011853270380031037,0.003813517350678509,0.01375177468881038,0.047924852246838574,0.23774226565853337,0.04206425198930234,0.10877604252649652,0.03867996169973916,0.006487932116089412,0.03169676759005514,0.006207283653052465,0.01589790999438703,0.001337207382705451,0.04079307953907617,0.1046323505134216,0.1631062832238254,0.005679004193218213,0.07366196718063855,0.018308185029880807,0.027586093043219864,0.17571994433144203,0.3108232523284445,0.325190022481533,0.18826678085858045
