PUMA,ENT,FOD,SRV
4806900,16.0,167.0,169.0
4903001,39.0,140.0,162.0
4905001,148.0,367.0,376.0
4911001,57.969,304.65930000000003,313.6767
4911002,32.031,168.3407,173.3233
4913001,70.0,250.0,274.0
4921001,49.0,289.0,205.0
4935001,42.8922,231.192,237.37740000000002
4935002,47.376,255.36,262.192
4935003,43.7382,235.752,242.0594
4935004,47.164500000000004,254.22,261.0215
4935005,60.489,326.03999999999996,334.763
4935006,41.284800000000004,222.52800000000002,228.48160000000001
4935007,56.6397,305.292,313.4599
4935008,41.6232,224.352,230.3544
4935009,41.750099999999996,225.036,231.05669999999998
4949001,51.9036,162.12359999999998,159.7188
4949002,79.2799,247.6349,243.96169999999998
4949003,56.4361,176.2811,173.6663
4949004,71.3545,222.8795,219.57350000000002
4953001,86.0,295.0,293.0
4957001,35.254799999999996,217.1248,226.638
4957002,27.7452,170.8752,178.362
5000100,153.0,505.0,675.0
5000200,116.0,338.0,536.0
5000300,104.0,345.0,403.0
5000400,102.0,365.0,424.0
5101301,54.71280000000001,309.53260000000006,425.54400000000004
5101302,53.2872,301.4674,414.456
5104101,37.6884,179.84640000000002,236.7096
5104102,40.2078,191.86880000000002,252.53320000000002
5104103,36.1038,172.2848,226.75719999999998
5110701,58.544200000000004,246.3461,282.5251
5110702,60.3598,253.98590000000002,291.2869
5110703,59.1138,248.7429,285.2739
5151010,16.0,235.0,383.0
5151020,48.0,317.0,459.0
5151040,56.0,328.0,462.0
5151044,63.8032,376.264,525.3232
5151045,65.1968,272.736,556.6768
5151080,55.0,288.0,548.0
5151084,47.0,258.0,359.0
5151085,32.0,176.0,284.0
5151087,72.0,275.0,488.0
5151089,46.033199999999994,142.1616,240.5392
5151090,94.9668,400.8384,430.4608
5151095,40.0,155.0,348.0
5151096,52.0,324.0,434.0
5151097,45.0,285.0,528.0
5151105,40.0,218.0,481.0
5151110,50.0,278.0,386.0
5151115,52.0,348.0,447.0
5151120,48.0,250.0,397.0
5151125,92.0,293.0,544.0
5151135,38.0,290.0,442.0
5151145,33.0,225.0,420.0
5151154,68.536,502.8829,508.8798
5151155,32.464,242.1171,322.1202
5151164,67.83,386.308,377.264
5151165,81.54299999999999,464.4068,453.53439999999995
5151167,60.606,345.16560000000004,337.08480000000003
5151175,55.0,364.0,436.0
5151186,35.0,236.0,273.0
5151206,87.0,396.0,422.0
5151215,97.0,335.0,657.0
5151224,67.6952,320.63739999999996,447.3372
5151225,80.3048,380.3626,530.6628
5151235,120.0,655.0,756.0
5151244,40.981199999999994,195.4914,220.9662
5151245,46.088,249.136,347.488
5151246,83.916,400.30199999999996,452.46599999999995
5151255,72.0,381.0,699.0
5155001,26.9876,228.1216,320.796
5155002,26.0124,219.8784,309.204
5159301,54.9096,310.0856,358.9832
5159302,46.8129,264.3619,306.0493
5159303,78.32,457.52,514.44
5159304,38.7984,219.1024,253.65279999999998
5159305,43.4427,245.3297,284.0159
5159306,39.2094,221.4234,256.33979999999997
5159307,60.745799999999996,343.0438,397.13859999999994
5159308,54.8667,313.19370000000004,338.0239
5159309,40.9356,231.17159999999998,267.6252
5310100,127.0,500.0,610.0
5310200,149.0,518.0,581.0
5310300,79.0,294.0,314.0
5310400,59.0,183.0,219.0
5310501,49.8666,282.3093,328.1544
5310502,46.6488,264.0924,306.97920000000005
5310503,48.0252,271.8846,316.03679999999997
5310504,41.459399999999995,234.7137,272.82959999999997
5310600,38.0,181.0,223.0
5310701,32.4401,194.2908,221.1792
5310702,49.75020000000001,230.1696,255.3444
5310703,40.8097,197.5396,216.4764
5310800,53.0,288.0,292.0
5310901,37.604800000000004,204.84720000000002,212.764
5310902,38.395199999999996,209.15279999999998,217.236
5311000,33.0,222.0,240.0
5311101,35.1592,192.3852,253.79
5311102,35.429,193.8615,255.7375
5311103,34.435,188.42249999999999,248.5625
5311104,36.991,202.4085,267.0125
5311200,35.0,264.0,284.0
5311300,44.0,245.0,254.0
5311401,58.1127,318.72119999999995,399.5997
5311402,38.887299999999996,213.2788,267.40029999999996
5311501,40.015,239.33499999999998,287.504
5311502,36.623,219.047,263.1328
5311503,35.8545,214.4505,257.6112
5311504,41.711000000000006,249.479,299.68960000000004
5311505,35.695499999999996,213.49949999999998,256.4688
5311506,40.121,239.96900000000002,288.2656
5311507,35.006499999999996,209.3785,251.51839999999999
5311601,90.7649,448.04920000000004,433.7892
5311602,78.2895,386.466,374.166
5311603,77.0165,380.182,368.082
5311604,70.77879999999999,349.3904,338.2704
5311605,84.2726,416.00079999999997,402.76079999999996
5311606,74.59779999999999,368.2424,356.5224
5311607,85.92750000000001,424.17,410.67
5311608,86.3094,426.0552,412.4952
5311609,86.4367,426.6836,413.10360000000003
5311610,83.50880000000001,412.23040000000003,399.1104
5311611,81.5993,402.80440000000004,389.98440000000005
5311612,79.6898,393.3784,380.8584
5311613,79.5625,392.75,380.25
5311614,70.6515,348.762,337.662
5311615,74.7251,368.87080000000003,357.1308
5311616,68.86930000000001,339.9644,329.1444
5311701,35.64,253.91520000000003,278.3088
5311702,35.1675,250.5489,274.6191
5311703,36.3375,258.8845,283.7555
5311704,35.775,254.877,279.363
5311705,39.3975,280.6853,307.65070000000003
5311706,42.682500000000005,304.08910000000003,333.3029
5311801,47.5979,251.2384,288.0409
5311802,49.4021,260.7616,298.9591
5311900,59.0,241.0,308.0
5400100,92.0,285.0,382.0
5400200,73.0,271.0,413.0
5400300,80.0,318.0,278.0
5400400,68.0,377.0,455.0
5400500,47.0,203.0,280.0
5400600,14.0,137.0,229.0
5400700,49.0,204.0,274.0
5400800,82.0,331.0,360.0
5400900,30.0,117.0,163.0
5401000,81.0,405.0,599.0
5401100,37.0,149.0,238.0
5401200,79.0,280.0,414.0
5401300,20.0,100.0,162.0
5500100,115.0,576.0,487.0
5500101,76.74849999999999,291.6443,347.0865
5500102,126.22800000000001,479.6664,570.8520000000001
5500103,132.0235,501.6893,597.0615
5500200,55.016000000000005,241.6472,261.9608
5500300,74.984,329.3528,357.0392
5500600,89.0,451.0,392.0
5500700,81.0,481.0,491.0
5500800,56.0,305.0,379.0
5500900,78.0,314.0,332.0
5501000,95.0,340.0,347.0
5501001,82.0,329.0,424.0
5501300,98.0,389.0,324.0
5501301,41.0,215.0,240.0
5501400,71.0,362.0,423.0
5501401,62.0,288.0,354.0
5501500,90.0,461.0,480.0
5501501,89.0,373.0,395.0
5501600,65.0,278.0,358.0
5501601,80.0,481.0,499.0
5502400,62.0,350.0,385.0
5502500,56.0,250.0,329.0
5510000,51.0,354.0,328.0
5520000,130.0,461.0,596.0
5530000,70.0,392.0,426.0
5540101,35.557,231.694,234.9056
5540301,38.812000000000005,252.90400000000002,256.4096
5540701,55.459,361.378,366.3872
5541001,35.619,232.098,235.3152
5541002,38.626,251.692,255.1808
5541003,34.751000000000005,226.442,229.5808
5541004,34.503,224.826,227.9424
5541005,36.673,238.966,242.2784
5550000,61.0,272.0,292.0
5555101,57.2775,315.945,393.9475
5555102,75.0,272.0,333.0
5555103,71.7225,383.055,425.0525
5570101,72.1518,239.6261,320.8702
5570201,97.3176,323.2052,432.7864
5570301,76.53059999999999,254.1687,340.3434
5600100,207.0,318.0,444.0
5600200,53.0,226.0,346.0
5600300,56.0,252.0,397.0
5600400,72.0,243.0,351.0
5600500,62.0,248.0,298.0
