,MIGPUMA,JAN_AVG_TEMP_C,JULY_AVG_TEMP_C,AVG_TOT_PPT_M
609,3704200,6.03705908203125,26.972779296875,1.3062307499999999
610,3704300,7.038222092848558,26.971673427483974,1.407663561698718
611,3704400,7.129141258182669,26.916181226620946,1.4244771303258146
612,3704690,7.568995584733672,27.02225449595854,1.5001037826262589
613,3704800,7.655602952453988,27.111019579179448,1.451602856595092
614,3704990,6.736508835135504,27.14129323178908,1.2676997731157578
615,3705000,6.095743920286914,27.241586291868465,1.2233354430491037
616,3705200,5.877038466191925,27.067473555033185,1.206525857300885
617,3705390,5.638389281026203,26.75387607641079,1.1588575653798758
618,3800100,-10.959333451394944,20.54660799912816,0.4407831734960767
619,3800200,-13.259991935483871,20.471048387096776,0.5305923225806451
620,3800300,-11.452973277589395,20.970479153822442,0.4983042540073983
621,3800400,-14.645373233215548,19.918833738221437,0.546766968492344
622,3800500,-13.320513314260564,21.1300478653169,0.5918764964788733
623,3900100,-4.023066533076299,22.92813387784091,0.9385771103896104
624,3900290,-3.5732062013797194,23.159459219044017,0.9018459033831693
625,3900700,-3.246032310637417,23.20071431343129,0.9599841680463576
626,3900800,-2.6932470739860546,22.98542522221941,1.0059754419395555
627,3900900,-2.504972413322014,22.771078047938353,1.0418038743102895
628,3901090,-2.8778428870781947,22.05723707342657,1.1157193703695916
629,3901300,-3.33561642964681,21.578060574001736,1.111330512152778
630,3901490,-3.2519693975214743,21.96818726493851,1.0447541984520887
631,3901700,-3.276048109266493,22.177128092447916,1.0466677951388887
632,3901800,-2.8796800534826534,22.735652215921508,1.007262022206149
633,3901900,-3.162905606356534,22.577830921519887,1.0210020419034092
634,3902000,-3.165821216724537,22.34528492115162,1.025482566550926
635,3902100,-3.3968898692029588,22.474196413730052,1.0211707114361703
636,3902200,-3.536917724609375,22.2709765625,1.045807265625
637,3902300,-3.4111185225229415,22.91040814112103,0.9963244047619049
638,3902400,-3.4987345590641366,23.128400073625656,0.9591402977748691
639,3902500,-3.3925310770670567,23.09311930338542,0.995430419921875
640,3902600,-3.4697058726165255,23.11314883474576,1.0069069782838982
641,3902700,-3.2072362899780273,22.892972946166992,1.037658935546875
642,3902800,-3.2817112617341904,22.539444633152176,1.0461305583003953
643,3902900,-2.4129564292114694,22.64626036066308,1.053531698028674
644,3903000,-2.3207835950349507,22.717855674342104,1.0612753289473684
645,3903190,-2.797807588795338,22.616307833921898,1.0455207235578323
646,3903400,-2.8323343741793594,22.378155363707982,1.0346102941176472
647,3903500,-1.8140042212701613,22.777960664482528,1.0849314516129032
648,3903600,-1.353801759899172,23.046172487090455,1.116315705128205
